Created,Caller Postcode,Noise type,Sr_Num,Enq_Type
01/09/2017 22:36,LS4 2,ALARM,OutofHours,OutofHours
01/09/2017 21:59,#VALUE!,,OutofHours,OutofHours
01/09/2017 21:58,LS18 5,MUSIC,OutofHours,OutofHours
01/09/2017 21:49,LS7 2,MUSIC,OutofHours,OutofHours
01/09/2017 21:41,LS15 7,MUSIC,OutofHours,OutofHours
01/09/2017 21:35,LS28 5,MUSIC,OutofHours,OutofHours
01/09/2017 21:29,LS4 2,ALARM,OutofHours,OutofHours
01/09/2017 21:15,LS9 7,MUSIC,OutofHours,OutofHours
01/09/2017 21:06,LS14 6,MUSIC,OutofHours,OutofHours
01/09/2017 20:52,LS7 4E,TV,OutofHours,OutofHours
01/09/2017 20:26,LS27 7,PARTY,OutofHours,OutofHours
01/09/2017 19:22,LS8 3,SHOUTING,OutofHours,OutofHours
01/09/2017 00:41,LS8 4,SHOUTING,OutofHours,OutofHours
01/09/2017 00:34,LS13 3,MUSIC,OutofHours,OutofHours
01/09/2017 00:03,LS27 7,MUSIC,OutofHours,OutofHours
31/08/2017 23:36,LS6 3,MUSIC,OutofHours,OutofHours
31/08/2017 23:28,LS5 2,SHOUTING,OutofHours,OutofHours
31/08/2017 23:25,LS6 1,MUSIC,OutofHours,OutofHours
31/08/2017 22:58,LS11 5,MUSIC,OutofHours,OutofHours
31/08/2017 22:22,LS9 0,TV,OutofHours,OutofHours
31/08/2017 22:06,LS1 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31/08/2017 21:58,LS13 3,DOG BARKING,OutofHours,OutofHours
31/08/2017 21:54,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31/08/2017 21:09,LS9 6,DOG BARKING,OutofHours,OutofHours
31/08/2017 20:42,LS9 6,DOG BARKING,OutofHours,OutofHours
31/08/2017 20:16,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31/08/2017 19:35,LS11 7R,SHOUTING,OutofHours,OutofHours
31/08/2017 19:21,LS7 4,ALARM,OutofHours,OutofHours
31/08/2017 18:24,LS7 1,MUSIC,OutofHours,OutofHours
31/08/2017 02:28,LS3 1,MUSIC,OutofHours,OutofHours
31/08/2017 01:25,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
31/08/2017 01:12,LS8 5,DIY,OutofHours,OutofHours
31/08/2017 00:48,WF3 1,OTHER,OutofHours,OutofHours
30/08/2017 23:40,LS9 6,MUSIC,OutofHours,OutofHours
30/08/2017 23:27,LS9 9,MUSIC,OutofHours,OutofHours
30/08/2017 22:50,LS14 6,MUSIC,OutofHours,OutofHours
30/08/2017 22:23,LS9 6,DOG BARKING,OutofHours,OutofHours
30/08/2017 21:40,LS27 7,MUSIC,OutofHours,OutofHours
30/08/2017 21:39,LS26 8,SHOUTING,OutofHours,OutofHours
30/08/2017 20:51,LS17 7,PARTY,OutofHours,OutofHours
30/08/2017 19:56,LS5 3,MUSIC,OutofHours,OutofHours
30/08/2017 19:33,LS16 7,DOG BARKING,OutofHours,OutofHours
30/08/2017 07:31,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
30/08/2017 06:02,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
30/08/2017 05:10,LS4 2,MUSIC,OutofHours,OutofHours
30/08/2017 02:45,LS6 1,ALARM,OutofHours,OutofHours
30/08/2017 01:42,LS6 3,MUSIC,OutofHours,OutofHours
30/08/2017 00:59,LS6 3,MUSIC,OutofHours,OutofHours
30/08/2017 00:54,LS6 1,PARTY,OutofHours,OutofHours
30/08/2017 00:34,LS27 9,DOG BARKING,OutofHours,OutofHours
30/08/2017 00:18,LS12 2,SHOUTING,OutofHours,OutofHours
30/08/2017 00:09,LS9 6,MUSIC,OutofHours,OutofHours
29/08/2017 23:49,LS6 3,MUSIC,OutofHours,OutofHours
29/08/2017 23:32,LS7 4,MUSIC,OutofHours,OutofHours
29/08/2017 23:28,LS8 2,MUSIC,OutofHours,OutofHours
29/08/2017 23:04,LS8 5,MUSIC,OutofHours,OutofHours
29/08/2017 22:57,LS14 6,MUSIC,OutofHours,OutofHours
29/08/2017 22:28,LS13 4,TV,OutofHours,OutofHours
29/08/2017 21:44,LS9 6,DOG BARKING,OutofHours,OutofHours
29/08/2017 21:33,LS11 8,MUSIC,OutofHours,OutofHours
29/08/2017 21:11,LS13 3,DOG BARKING,OutofHours,OutofHours
29/08/2017 20:08,LS9 6,MUSIC,OutofHours,OutofHours
29/08/2017 18:17,LS6 1,DOG BARKING,OutofHours,OutofHours
29/08/2017 18:06,LS6 1,MUSIC,OutofHours,OutofHours
29/08/2017 06:59,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29/08/2017 03:55,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29/08/2017 03:21,LS11 0,MUSIC,OutofHours,OutofHours
29/08/2017 03:05,LS11 9,MUSIC,OutofHours,OutofHours
29/08/2017 02:47,LS9 9,MUSIC,OutofHours,OutofHours
29/08/2017 01:54,LS7 3,MUSIC,OutofHours,OutofHours
29/08/2017 01:50,LS7 3,MUSIC,OutofHours,OutofHours
29/08/2017 01:41,LS11 0,MUSIC,OutofHours,OutofHours
29/08/2017 00:32,LS7 4,MUSIC,OutofHours,OutofHours
29/08/2017 00:06,LS13 4,MUSIC,OutofHours,OutofHours
28/08/2017 23:51,LS7 3,MUSIC,OutofHours,OutofHours
28/08/2017 23:42,LS6 1,ALARM,OutofHours,OutofHours
28/08/2017 23:35,LS7 4,MUSIC,OutofHours,OutofHours
28/08/2017 23:20,LS8 1,MUSIC,OutofHours,OutofHours
28/08/2017 22:47,LS9 9,DOG BARKING,OutofHours,OutofHours
28/08/2017 22:31,LS8 1,MUSIC,OutofHours,OutofHours
28/08/2017 22:14,LS26 8,SHOUTING,OutofHours,OutofHours
28/08/2017 22:10,LS26 8,SHOUTING,OutofHours,OutofHours
28/08/2017 21:32,LS13 3,DOG BARKING,OutofHours,OutofHours
28/08/2017 21:07,LS8 2,MUSIC,OutofHours,OutofHours
28/08/2017 20:59,LS9 6,DOG BARKING,OutofHours,OutofHours
28/08/2017 18:16,LS6 1,ALARM,OutofHours,OutofHours
28/08/2017 17:44,LS118,MUSIC,OutofHours,OutofHours
28/08/2017 16:12,Not giv,MUSIC,OutofHours,OutofHours
28/08/2017 15:41,Granny Aven,MUSIC,OutofHours,OutofHours
28/08/2017 13:45,Ls9 0,MUSIC,OutofHours,OutofHours
28/08/2017 13:45,WF3 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28/08/2017 13:31,LS15 8,BUILDING SITE,OutofHours,OutofHours
28/08/2017 10:46,LS11 9,ALARM,OutofHours,OutofHours
28/08/2017 10:28,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28/08/2017 09:05,LS14 1,TV,OutofHours,OutofHours
28/08/2017 07:42,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28/08/2017 05:24,LS7 3,PARTY,OutofHours,OutofHours
28/08/2017 05:22,LS8 1,,OutofHours,OutofHours
28/08/2017 05:18,LS7 3,MUSIC,OutofHours,OutofHours
28/08/2017 05:09,LS8 1,MUSIC,OutofHours,OutofHours
28/08/2017 02:38,LS17 5,MUSIC,OutofHours,OutofHours
28/08/2017 02:35,LS28 7,SHOUTING,OutofHours,OutofHours
28/08/2017 02:31,LS17 6,MUSIC,OutofHours,OutofHours
28/08/2017 02:22,LS8 3,MUSIC,OutofHours,OutofHours
28/08/2017 02:04,LS11 0,MUSIC,OutofHours,OutofHours
28/08/2017 02:00,LS8 2,MUSIC,OutofHours,OutofHours
28/08/2017 01:48,LS8 2,MUSIC,OutofHours,OutofHours
28/08/2017 01:42,LS26 9,MUSIC,OutofHours,OutofHours
28/08/2017 01:36,LS8 1,MUSIC,OutofHours,OutofHours
28/08/2017 01:23,LS9 0,MUSIC,OutofHours,OutofHours
28/08/2017 01:09,LS7 3,MUSIC,OutofHours,OutofHours
28/08/2017 01:00,LS21 3,MUSIC,OutofHours,OutofHours
28/08/2017 00:50,LS7 2,MUSIC,OutofHours,OutofHours
28/08/2017 00:32,BD11 1,DOG BARKING,OutofHours,OutofHours
28/08/2017 00:29,LS23 6,MUSIC,OutofHours,OutofHours
28/08/2017 00:21,LS27 9,PARTY,OutofHours,OutofHours
28/08/2017 00:09,LS28 7,TV,OutofHours,OutofHours
28/08/2017 00:05,LS14 6,MUSIC,OutofHours,OutofHours
27/08/2017 23:57,LS27 8,MUSIC,OutofHours,OutofHours
27/08/2017 23:24,LS26 9,MUSIC,OutofHours,OutofHours
27/08/2017 23:18,LS7 3,MUSIC,OutofHours,OutofHours
27/08/2017 22:52,LS9 7,MUSIC,OutofHours,OutofHours
27/08/2017 22:48,LS26 0,MUSIC,OutofHours,OutofHours
27/08/2017 22:45,LS28 5,MUSIC,OutofHours,OutofHours
27/08/2017 22:40,LS9 0,MUSIC,OutofHours,OutofHours
27/08/2017 22:34,LS8 4,ALARM,OutofHours,OutofHours
27/08/2017 22:23,LS,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 22:11,LS4 2,OTHER,OutofHours,OutofHours
27/08/2017 20:50,LS9 0,MUSIC,OutofHours,OutofHours
27/08/2017 20:45,LS11 9,ALARM,OutofHours,OutofHours
27/08/2017 20:15,LS7 4,MUSIC,OutofHours,OutofHours
27/08/2017 20:12,LS10 1,PARTY,OutofHours,OutofHours
27/08/2017 20:12,LS7 2,MUSIC,OutofHours,OutofHours
27/08/2017 20:00,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 19:54,LS19 7,DIY,OutofHours,OutofHours
27/08/2017 19:34,LS8 3,MUSIC,OutofHours,OutofHours
27/08/2017 19:29,LS26 9,MUSIC,OutofHours,OutofHours
27/08/2017 18:31,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 18:20,LS19 7,DIY,OutofHours,OutofHours
27/08/2017 18:06,LS9 0,MUSIC,OutofHours,OutofHours
27/08/2017 17:51,#VALUE!,MUSIC,OutofHours,OutofHours
27/08/2017 17:45,LS13 1,MUSIC,OutofHours,OutofHours
27/08/2017 17:43,KENTMERE AVEN,MUSIC,OutofHours,OutofHours
27/08/2017 16:35,LS11 6,SHOUTING,OutofHours,OutofHours
27/08/2017 15:57,LS17 5,DOG BARKING,OutofHours,OutofHours
27/08/2017 15:41,LS17 7,ALARM,OutofHours,OutofHours
27/08/2017 13:12,LS6 4,SHOUTING,OutofHours,OutofHours
27/08/2017 12:51,LS16 5,MUSIC,OutofHours,OutofHours
27/08/2017 12:45,LS15 8,BUILDING SITE,OutofHours,OutofHours
27/08/2017 12:38,LS14 6,MUSIC,OutofHours,OutofHours
27/08/2017 11:48,LS4 2,MUSIC,OutofHours,OutofHours
27/08/2017 09:38,LS19 7,MUSIC,OutofHours,OutofHours
27/08/2017 09:03,Ls16 6,MUSIC,OutofHours,OutofHours
27/08/2017 08:35,LS25 3,MUSIC,OutofHours,OutofHours
27/08/2017 07:05,LS9 9,MUSIC,OutofHours,OutofHours
27/08/2017 06:34,LS7 1,MUSIC,OutofHours,OutofHours
27/08/2017 05:44,LS4 2,MUSIC,OutofHours,OutofHours
27/08/2017 05:38,LS82,MUSIC,OutofHours,OutofHours
27/08/2017 05:33,LS7 3,MUSIC,OutofHours,OutofHours
27/08/2017 05:32,LS81,MUSIC,OutofHours,OutofHours
27/08/2017 05:26,LS123,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 05:26,LS9 0,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 03:07,LS9 6,PARTY,OutofHours,OutofHours
27/08/2017 02:49,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/08/2017 02:30,LS9 6,MUSIC,OutofHours,OutofHours
27/08/2017 02:19,LS6 4,MUSIC,OutofHours,OutofHours
27/08/2017 02:10,LS6 3,MUSIC,OutofHours,OutofHours
27/08/2017 01:59,LS27 0,MUSIC,OutofHours,OutofHours
27/08/2017 01:46,LS28 7,MUSIC,OutofHours,OutofHours
27/08/2017 01:43,LS7 3,MUSIC,OutofHours,OutofHours
27/08/2017 01:38,LS22 6,MUSIC,OutofHours,OutofHours
27/08/2017 01:34,LS14 6,MUSIC,OutofHours,OutofHours
27/08/2017 01:30,LS14 6,MUSIC,OutofHours,OutofHours
27/08/2017 00:57,LS14 5,PARTY,OutofHours,OutofHours
27/08/2017 00:47,LS5 2,MUSIC,OutofHours,OutofHours
27/08/2017 00:35,LS28 7,TV,OutofHours,OutofHours
27/08/2017 00:29,LS8 5,MUSIC,OutofHours,OutofHours
27/08/2017 00:26,LS12 1,MUSIC,OutofHours,OutofHours
27/08/2017 00:12,LS9 0,MUSIC,OutofHours,OutofHours
27/08/2017 00:08,LS7 4,MUSIC,OutofHours,OutofHours
26/08/2017 23:50,#VALUE!,,OutofHours,OutofHours
26/08/2017 23:47,LS7 2,MUSIC,OutofHours,OutofHours
26/08/2017 23:41,LS6 2,MUSIC,OutofHours,OutofHours
26/08/2017 23:35,LS7 3,MUSIC,OutofHours,OutofHours
26/08/2017 23:30,LS27 9,MUSIC,OutofHours,OutofHours
26/08/2017 23:14,LS28 5,MUSIC,OutofHours,OutofHours
26/08/2017 23:09,LS10 4,MUSIC,OutofHours,OutofHours
26/08/2017 23:05,LS10 1,MUSIC,OutofHours,OutofHours
26/08/2017 22:29,LS15 4,MUSIC,OutofHours,OutofHours
26/08/2017 22:13,LS7 4,MUSIC,OutofHours,OutofHours
26/08/2017 22:10,LS8 3,MUSIC,OutofHours,OutofHours
26/08/2017 22:00,LS11 0,MUSIC,OutofHours,OutofHours
26/08/2017 21:56,LS28 9,MUSIC,OutofHours,OutofHours
26/08/2017 21:50,LS13 1,MUSIC,OutofHours,OutofHours
26/08/2017 21:46,LS7 3,MUSIC,OutofHours,OutofHours
26/08/2017 21:38,LS11 7,MUSIC,OutofHours,OutofHours
26/08/2017 21:13,LS14 6,MUSIC,OutofHours,OutofHours
26/08/2017 21:10,LS9 6,MUSIC,OutofHours,OutofHours
26/08/2017 21:05,LS13 3,DOG BARKING,OutofHours,OutofHours
26/08/2017 20:19,L,MUSIC,OutofHours,OutofHours
26/08/2017 19:48,LS9 6,MUSIC,OutofHours,OutofHours
26/08/2017 19:30,LS11 8,DOG BARKING,OutofHours,OutofHours
26/08/2017 19:08,LS15 0,DOG BARKING,OutofHours,OutofHours
26/08/2017 19:03,LS19 7,MUSIC,OutofHours,OutofHours
26/08/2017 18:33,LS27 9,DOG BARKING,OutofHours,OutofHours
26/08/2017 16:43,LS16 5,MUSIC,OutofHours,OutofHours
26/08/2017 16:25,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26/08/2017 15:56,LS9 6,MUSIC,OutofHours,OutofHours
26/08/2017 15:42,LS110,MUSIC,OutofHours,OutofHours
26/08/2017 15:33,LS27 9,DOG BARKING,OutofHours,OutofHours
26/08/2017 15:22,MANOR DRI,ALARM,OutofHours,OutofHours
26/08/2017 13:22,LS15 8,BUILDING SITE,OutofHours,OutofHours
26/08/2017 10:08,LS12 4,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours,OutofHours
26/08/2017 10:03,LS158,ALARM,OutofHours,OutofHours
26/08/2017 08:42,LS22 4,MUSIC,OutofHours,OutofHours
26/08/2017 07:51,LS15 8,BUILDING SITE,OutofHours,OutofHours
26/08/2017 03:57,LS9 6,MUSIC,OutofHours,OutofHours
26/08/2017 03:19,LS8 1,MUSIC,OutofHours,OutofHours
26/08/2017 03:15,LS8 3,MUSIC,OutofHours,OutofHours
26/08/2017 03:11,LS6 1,MUSIC,OutofHours,OutofHours
26/08/2017 03:08,LS7 4,MUSIC,OutofHours,OutofHours
26/08/2017 03:05,LS8 1,MUSIC,OutofHours,OutofHours
26/08/2017 02:29,LS6 1,ALARM,OutofHours,OutofHours
26/08/2017 02:18,LS12 3,SHOUTING,OutofHours,OutofHours
26/08/2017 02:13,LS6 1,DIY,OutofHours,OutofHours
26/08/2017 02:10,WF3 1,OTHER,OutofHours,OutofHours
26/08/2017 01:53,LS14 6,MUSIC,OutofHours,OutofHours
26/08/2017 01:39,LS27 9,MUSIC,OutofHours,OutofHours
26/08/2017 01:30,#VALUE!,MUSIC,OutofHours,OutofHours
26/08/2017 01:19,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26/08/2017 01:08,LS7 1,MUSIC,OutofHours,OutofHours
26/08/2017 01:04,LS6 1,ALARM,OutofHours,OutofHours
26/08/2017 00:32,LS9 6,MUSIC,OutofHours,OutofHours
26/08/2017 00:29,LS18 4,MUSIC,OutofHours,OutofHours
26/08/2017 00:05,LS7 1,MUSIC,OutofHours,OutofHours
25/08/2017 23:45,LS11 4,SHOUTING,OutofHours,OutofHours
25/08/2017 23:36,LS11 6,MUSIC,OutofHours,OutofHours
25/08/2017 23:32,LS10 1,MUSIC,OutofHours,OutofHours
25/08/2017 23:26,LS15 0,MUSIC,OutofHours,OutofHours
25/08/2017 23:15,LS12 2,SHOUTING,OutofHours,OutofHours
25/08/2017 22:55,LS14 1,PARTY,OutofHours,OutofHours
25/08/2017 22:47,LS12 3,SHOUTING,OutofHours,OutofHours
25/08/2017 22:14,#VALUE!,MUSIC,OutofHours,OutofHours
25/08/2017 22:06,LS18 5,PARTY,OutofHours,OutofHours
25/08/2017 21:57,LS10 2,PARTY,OutofHours,OutofHours
25/08/2017 21:41,LS9 7,MUSIC,OutofHours,OutofHours
25/08/2017 21:39,LS13 3,DOG BARKING,OutofHours,OutofHours
25/08/2017 21:34,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25/08/2017 21:27,LS7 E,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours,OutofHours
25/08/2017 21:27,LS12 3,SHOUTING,OutofHours,OutofHours
25/08/2017 20:33,LS8 2,DOG BARKING,OutofHours,OutofHours
25/08/2017 20:27,LS9 7,MUSIC,OutofHours,OutofHours
25/08/2017 19:55,LS15 0,DOG BARKING,OutofHours,OutofHours
25/08/2017 19:51,LS16 5,SHOUTING,OutofHours,OutofHours
25/08/2017 18:05,LS27 9,DOG BARKING,OutofHours,OutofHours
25/08/2017 18:03,LS13 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
25/08/2017 04:22,LS6 3,MUSIC,OutofHours,OutofHours
25/08/2017 01:32,LS9 6,MUSIC,OutofHours,OutofHours
25/08/2017 00:40,LS10 1,MUSIC,OutofHours,OutofHours
25/08/2017 00:30,LS9 6,MUSIC,OutofHours,OutofHours
25/08/2017 00:11,LS23 6,,OutofHours,OutofHours
24/08/2017 23:04,LS18 4,SHOUTING,OutofHours,OutofHours
24/08/2017 22:54,LS14 5,MUSIC,OutofHours,OutofHours
24/08/2017 22:47,LS14 1,MUSIC,OutofHours,OutofHours
24/08/2017 22:33,LS13 1,BUILDING SITE,OutofHours,OutofHours
24/08/2017 22:09,LS14 5,MUSIC,OutofHours,OutofHours
24/08/2017 21:55,LS10 1,MUSIC,OutofHours,OutofHours
24/08/2017 21:33,LS28 9,DOG BARKING,OutofHours,OutofHours
24/08/2017 21:21,LS16 6,DIY,OutofHours,OutofHours
24/08/2017 21:14,LS14 5,MUSIC,OutofHours,OutofHours
24/08/2017 21:10,LS18 4,DIY,OutofHours,OutofHours
24/08/2017 21:08,LS9 7,TV,OutofHours,OutofHours
24/08/2017 20:55,LS6 3D,MUSIC,OutofHours,OutofHours
24/08/2017 20:18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24/08/2017 19:37,LS12 5D,DOG BARKING,OutofHours,OutofHours
24/08/2017 19:32,LS14 1H,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24/08/2017 19:15,LS13 3E,DOG BARKING,OutofHours,OutofHours
24/08/2017 18:59,LS6 1,MUSIC,OutofHours,OutofHours
24/08/2017 18:37,LS8 2,MUSIC,OutofHours,OutofHours
24/08/2017 18:18,LS9 7,MUSIC,OutofHours,OutofHours
24/08/2017 02:52,LS12 3,ALARM,OutofHours,OutofHours
24/08/2017 01:32,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
24/08/2017 00:12,LS8 5,MUSIC,OutofHours,OutofHours
23/08/2017 23:55,LS26 8,SHOUTING,OutofHours,OutofHours
23/08/2017 23:52,LS12 3,DIY,OutofHours,OutofHours
23/08/2017 23:45,LS2 9,MUSIC,OutofHours,OutofHours
23/08/2017 23:41,LS9 6,MUSIC,OutofHours,OutofHours
23/08/2017 22:23,LS11 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23/08/2017 22:16,LS9 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23/08/2017 21:25,LS11 7,PARTY,OutofHours,OutofHours
23/08/2017 21:17,LS14 5,PARTY,OutofHours,OutofHours
23/08/2017 20:28,LS13 3,DOG BARKING,OutofHours,OutofHours
23/08/2017 20:17,LS15 0,DOG BARKING,OutofHours,OutofHours
23/08/2017 20:06,LS26 0,MUSIC,OutofHours,OutofHours
23/08/2017 20:03,WF10 2H,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23/08/2017 19:26,LS6 2,MUSIC,OutofHours,OutofHours
23/08/2017 19:06,ANNYOMO,MUSIC,OutofHours,OutofHours
23/08/2017 18:28,LS27 7S,MUSIC,OutofHours,OutofHours
23/08/2017 02:18,LS9 7,MUSIC,OutofHours,OutofHours
23/08/2017 02:13,LS4 2,ALARM,OutofHours,OutofHours
23/08/2017 02:06,L,MUSIC,OutofHours,OutofHours
23/08/2017 01:17,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23/08/2017 00:01,LS9 6,MUSIC,OutofHours,OutofHours
22/08/2017 23:58,LS10 4,SHOUTING,OutofHours,OutofHours
22/08/2017 23:41,LS9 6,DOG BARKING,OutofHours,OutofHours
22/08/2017 23:36,LS8 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22/08/2017 23:02,LS6 1,ALARM,OutofHours,OutofHours
22/08/2017 22:58,LS6 1,MUSIC,OutofHours,OutofHours
22/08/2017 22:54,LS13 2,SHOUTING,OutofHours,OutofHours
22/08/2017 22:25,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22/08/2017 22:22,LS17 8,MUSIC,OutofHours,OutofHours
22/08/2017 22:19,LS9 6,DOG BARKING,OutofHours,OutofHours
22/08/2017 22:15,LS1 3,MUSIC,OutofHours,OutofHours
22/08/2017 21:21,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22/08/2017 21:03,LS13 3,DOG BARKING,OutofHours,OutofHours
22/08/2017 18:37,LS4 2R,DIY,OutofHours,OutofHours
22/08/2017 01:40,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22/08/2017 01:36,LS14 6,MUSIC,OutofHours,OutofHours
22/08/2017 01:24,LS8 3,MUSIC,OutofHours,OutofHours
21/08/2017 23:44,LS13 4,TV,OutofHours,OutofHours
21/08/2017 23:23,LS9 6,DOG BARKING,OutofHours,OutofHours
21/08/2017 22:48,LS8 3,MUSIC,OutofHours,OutofHours
21/08/2017 22:20,LS13 2,SHOUTING,OutofHours,OutofHours
21/08/2017 22:17,LS5 3,MUSIC,OutofHours,OutofHours
21/08/2017 21:53,LS9 6,DOG BARKING,OutofHours,OutofHours
21/08/2017 21:42,LS12 5,DOG BARKING,OutofHours,OutofHours
21/08/2017 21:35,LS13 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21/08/2017 21:30,LS9 6,DOG BARKING,OutofHours,OutofHours
21/08/2017 21:24,LS9 6,MUSIC,OutofHours,OutofHours
21/08/2017 20:33,LS9 6,DOG BARKING,OutofHours,OutofHours
21/08/2017 20:29,LS8 3,MUSIC,OutofHours,OutofHours
21/08/2017 19:34,BD11 1,DOG BARKING,OutofHours,OutofHours
21/08/2017 19:19,LS16 6,MUSIC,OutofHours,OutofHours
21/08/2017 18:43,LS8 3,DOG BARKING,OutofHours,OutofHours
21/08/2017 18:39,LS4 2,DIY,OutofHours,OutofHours
21/08/2017 18:16,LS6 4,MUSIC,OutofHours,OutofHours
20/08/2017 23:42,LS7 1,SHOUTING,OutofHours,OutofHours
20/08/2017 23:28,LS8 3,MUSIC,OutofHours,OutofHours
20/08/2017 22:41,LS9 7,MUSIC,OutofHours,OutofHours
20/08/2017 22:37,LS18 4,PARTY,OutofHours,OutofHours
20/08/2017 21:45,LS10 4,MUSIC,OutofHours,OutofHours
20/08/2017 21:41,LS26 8,SHOUTING,OutofHours,OutofHours
20/08/2017 21:20,LS25 3,PARTY,OutofHours,OutofHours
20/08/2017 21:10,LS5 3,MUSIC,OutofHours,OutofHours
20/08/2017 20:10,LS19 7,MUSIC,OutofHours,OutofHours
20/08/2017 19:36,WF3 1,MUSIC,OutofHours,OutofHours
20/08/2017 19:24,LS27 7,MUSIC,OutofHours,OutofHours
20/08/2017 16:42,LS16 5,MUSIC,OutofHours,OutofHours
20/08/2017 15:52,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20/08/2017 15:22,LS17 5,ALARM,OutofHours,OutofHours
20/08/2017 14:18,LS27 7,MUSIC,OutofHours,OutofHours
20/08/2017 13:57,LS27 9,DOG BARKING,OutofHours,OutofHours
20/08/2017 13:38,LS97,MUSIC,OutofHours,OutofHours
20/08/2017 09:55,LS4 2,,OutofHours,OutofHours
20/08/2017 09:50,LS12 2,MUSIC,OutofHours,OutofHours
20/08/2017 08:58,LS13 4,MUSIC,OutofHours,OutofHours
20/08/2017 08:17,#VALUE!,DOG BARKING,OutofHours,OutofHours
20/08/2017 04:13,LS20 8,MUSIC,OutofHours,OutofHours
20/08/2017 03:07,LS6 2,PARTY,OutofHours,OutofHours
20/08/2017 02:47,LS20 8,SHOUTING,OutofHours,OutofHours
20/08/2017 02:15,LS8 5,MUSIC,OutofHours,OutofHours
20/08/2017 02:11,LS18 4,MUSIC,OutofHours,OutofHours
20/08/2017 01:26,LS10 1,MUSIC,OutofHours,OutofHours
20/08/2017 01:04,LS11 6,SHOUTING,OutofHours,OutofHours
20/08/2017 00:55,LS13 2,SHOUTING,OutofHours,OutofHours
20/08/2017 00:33,LS14 6,MUSIC,OutofHours,OutofHours
20/08/2017 00:14,LS20 8,MUSIC,OutofHours,OutofHours
20/08/2017 00:10,LS12 4,MUSIC,OutofHours,OutofHours
19/08/2017 23:58,LS21 3,PARTY,OutofHours,OutofHours
19/08/2017 23:47,LS13 2,SHOUTING,OutofHours,OutofHours
19/08/2017 23:32,LS7 4,MUSIC,OutofHours,OutofHours
19/08/2017 23:07,LS3 1,MUSIC,OutofHours,OutofHours
19/08/2017 23:04,LS18 4,MUSIC,OutofHours,OutofHours
19/08/2017 22:57,LS25 3,MUSIC,OutofHours,OutofHours
19/08/2017 22:50,LS8 3,SHOUTING,OutofHours,OutofHours
19/08/2017 22:43,LS6 1,MUSIC,OutofHours,OutofHours
19/08/2017 22:00,LS5 3,MUSIC,OutofHours,OutofHours
19/08/2017 21:41,LS7 4,MUSIC,OutofHours,OutofHours
19/08/2017 21:32,WF3 3,SHOUTING,OutofHours,OutofHours
19/08/2017 21:12,LS9 6,DOG BARKING,OutofHours,OutofHours
19/08/2017 20:42,LS7 4,MUSIC,OutofHours,OutofHours
