Created,Caller_Postcode,Noise type,Sr_Num,Enq_Type
05 January 2018,LS8 2,MUSIC,OutofHours,OutofHours
06 January 2018,LS16 6,PARTY,OutofHours,OutofHours
06 January 2018,LS19 7,SHOUTING,OutofHours,OutofHours
06 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
06 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
06 January 2018,LS11 7,MUSIC,OutofHours,OutofHours
06 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
06 January 2018,LS8 2,MUSIC,OutofHours,OutofHours
06 January 2018,LS12 5,DOG BARKING,OutofHours,OutofHours
06 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
06 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
06 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
06 January 2018,LS26 0,MUSIC,OutofHours,OutofHours
06 January 2018,LS6 2,MUSIC,OutofHours,OutofHours
06 January 2018,LS6 2,ALARM,OutofHours,OutofHours
06 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
06 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
06 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
06 January 2018,LS10 3,MUSIC,OutofHours,OutofHours
06 January 2018,LS10 3,PARTY,OutofHours,OutofHours
06 January 2018,LS9 0,MUSIC,OutofHours,OutofHours
06 January 2018,WF3 1,MUSIC,OutofHours,OutofHours
06 January 2018,LS10 3,MUSIC,OutofHours,OutofHours
06 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
06 January 2018,LS11 7,SHOUTING,OutofHours,OutofHours
06 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
06 January 2018,LS14 5,PARTY,OutofHours,OutofHours
06 January 2018,LS26 8,SHOUTING,OutofHours,OutofHours
06 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
06 January 2018,LS14 1,SHOUTING,OutofHours,OutofHours
06 January 2018,LS20 9,MUSIC,OutofHours,OutofHours
06 January 2018,LS6 3,PARTY,OutofHours,OutofHours
06 January 2018,LS20 9,SHOUTING,OutofHours,OutofHours
06 January 2018,LS9 7,SHOUTING,OutofHours,OutofHours
06 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
07 January 2018,LS11 6,SHOUTING,OutofHours,OutofHours
07 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
07 January 2018,LS13 4,DIY,OutofHours,OutofHours
07 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
07 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
07 January 2018,LS27 9,DOG BARKING,OutofHours,OutofHours
07 January 2018,LS14 1,TV,OutofHours,OutofHours
07 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
07 January 2018,LS16 7,MUSIC,OutofHours,OutofHours
07 January 2018,LS12 3,MUSIC,OutofHours,OutofHours
07 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
07 January 2018,LS6 2,MUSIC,OutofHours,OutofHours
07 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
07 January 2018,LS7 2,MUSIC,OutofHours,OutofHours
07 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
07 January 2018,LS14 1,TV,OutofHours,OutofHours
07 January 2018,LS8 3,SHOUTING,OutofHours,OutofHours
07 January 2018,Ls8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS9 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
07 January 2018,LS9 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
07 January 2018,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
08 January 2018,LS12 5,DOG BARKING,OutofHours,OutofHours
08 January 2018,LS12 5,DOG BARKING,OutofHours,OutofHours
08 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
08 January 2018,LS17 8,DOG BARKING,OutofHours,OutofHours
08 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
08 January 2018,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 January 2018, ,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 January 2018,LS16 7,OTHER,OutofHours,OutofHours
08 January 2018,LS3 1,MUSIC,OutofHours,OutofHours
08 January 2018,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
08 January 2018,LS6 3,BUILDING SITE,OutofHours,OutofHours
08 January 2018,LS8 2,MUSIC,OutofHours,OutofHours
08 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
08 January 2018,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 January 2018,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
08 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09 January 2018,LS21 2,MUSIC,OutofHours,OutofHours
09 January 2018,LS10 4,MUSIC,OutofHours,OutofHours
09 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
09 January 2018,LS12 2,ALARM,OutofHours,OutofHours
09 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
09 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
09 January 2018,LS11 9,SHOUTING,OutofHours,OutofHours
09 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
09 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
09 January 2018,LS8 3,SHOUTING,OutofHours,OutofHours
09 January 2018,LS12 5,MUSIC,OutofHours,OutofHours
09 January 2018,LS16 7,MUSIC,OutofHours,OutofHours
10 January 2018,LS12 3,MUSIC,OutofHours,OutofHours
10 January 2018,LS16 7,SHOUTING,OutofHours,OutofHours
10 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
10 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
10 January 2018,LS17 7,MUSIC,OutofHours,OutofHours
10 January 2018,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10 January 2018,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10 January 2018,LS9 7,TV,OutofHours,OutofHours
10 January 2018,LS8 3,SHOUTING,OutofHours,OutofHours
10 January 2018,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10 January 2018,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
10 January 2018,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
10 January 2018,LS16 7,MUSIC,OutofHours,OutofHours
10 January 2018,LS11 9,MUSIC,OutofHours,OutofHours
10 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
11 January 2018,LS13 1,SHOUTING,OutofHours,OutofHours
11 January 2018, ,SHOUTING,OutofHours,OutofHours
11 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11 January 2018,LS9 0,SHOUTING,OutofHours,OutofHours
11 January 2018,LS16 7,MUSIC,OutofHours,OutofHours
11 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11 January 2018,LS8 1,SHOUTING,OutofHours,OutofHours
11 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
11 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
11 January 2018,LS12 5,DIY,OutofHours,OutofHours
11 January 2018,LS13 2,SHOUTING,OutofHours,OutofHours
11 January 2018,LS10 4,DIY,OutofHours,OutofHours
11 January 2018,LS7 4,TV,OutofHours,OutofHours
11 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
11 January 2018,LS13 2,SHOUTING,OutofHours,OutofHours
11 January 2018,LS3 1,MUSIC,OutofHours,OutofHours
11 January 2018,LS12 3,MUSIC,OutofHours,OutofHours
11 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
12 January 2018,LS19 7,MUSIC,OutofHours,OutofHours
12 January 2018,LS12 5,MUSIC,OutofHours,OutofHours
12 January 2018,LS3 1,MUSIC,OutofHours,OutofHours
12 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
12 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
12 January 2018,LS3 1,SHOUTING,OutofHours,OutofHours
12 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
12 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
12 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
12 January 2018,LS6 1,PARTY,OutofHours,OutofHours
12 January 2018,LS15 0,MUSIC,OutofHours,OutofHours
12 January 2018,LS17 6,SHOUTING,OutofHours,OutofHours
12 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
12 January 2018,LS18 4,MUSIC,OutofHours,OutofHours
12 January 2018,LS10 3,MUSIC,OutofHours,OutofHours
12 January 2018,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
12 January 2018,LS21 2,MUSIC,OutofHours,OutofHours
12 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
12 January 2018,LS18 5,MUSIC,OutofHours,OutofHours
12 January 2018,LS16 6,PARTY,OutofHours,OutofHours
13 January 2018,LS14 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
13 January 2018,LS18 5,MUSIC,OutofHours,OutofHours
13 January 2018,LS7 4,SHOUTING,OutofHours,OutofHours
13 January 2018,LS27 0,MUSIC,OutofHours,OutofHours
13 January 2018,LS6 3,PARTY,OutofHours,OutofHours
13 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
13 January 2018,LS9 6,PARTY,OutofHours,OutofHours
13 January 2018,LS6 1,PARTY,OutofHours,OutofHours
13 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
13 January 2018,LS3 1,SHOUTING,OutofHours,OutofHours
13 January 2018,LS9 9,MUSIC,OutofHours,OutofHours
13 January 2018,LS1 4,MUSIC,OutofHours,OutofHours
13 January 2018,LS11 9,MUSIC,OutofHours,OutofHours
13 January 2018,LS13 4,TV,OutofHours,OutofHours
13 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
13 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
13 January 2018,LS6 4,OTHER,OutofHours,OutofHours
13 January 2018,WF3 1,MUSIC,OutofHours,OutofHours
13 January 2018,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS14 6,DOG BARKING,OutofHours,OutofHours
13 January 2018,LS8 1,SHOUTING,OutofHours,OutofHours
13 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS9 7,TV,OutofHours,OutofHours
13 January 2018,LS9 0,MUSIC,OutofHours,OutofHours
13 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS6 1,PARTY,OutofHours,OutofHours
13 January 2018,LS4 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
13 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
13 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
13 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
13 January 2018,LS6 1,PARTY,OutofHours,OutofHours
13 January 2018,LS16 6,MUSIC,OutofHours,OutofHours
13 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
14 January 2018,LS11 7,MUSIC,OutofHours,OutofHours
14 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
14 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
14 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
14 January 2018,LS11 6,PARTY,OutofHours,OutofHours
14 January 2018,LS13 4,PARTY,OutofHours,OutofHours
14 January 2018,LS13 2,,OutofHours,OutofHours
14 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
14 January 2018,LS10 4,MUSIC,OutofHours,OutofHours
14 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
14 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
14 January 2018,LS8 1,,OutofHours,OutofHours
14 January 2018,LS12 1,MUSIC,OutofHours,OutofHours
14 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
14 January 2018,LS6 1,SHOUTING,OutofHours,OutofHours
14 January 2018,LS25 3,BUILDING SITE,OutofHours,OutofHours
14 January 2018,LS9 6,DOG BARKING,OutofHours,OutofHours
14 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
14 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
14 January 2018,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
14 January 2018,LS1 6,MUSIC,OutofHours,OutofHours
14 January 2018,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
14 January 2018,LS16 6,MUSIC,OutofHours,OutofHours
14 January 2018,LS16 7,MUSIC,OutofHours,OutofHours
14 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
14 January 2018,WF3 2,PARTY,OutofHours,OutofHours
14 January 2018,LS10 1,MUSIC,OutofHours,OutofHours
14 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
15 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
15 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
15 January 2018,LS10 4,MUSIC,OutofHours,OutofHours
15 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
15 January 2018,LS14 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15 January 2018,LS12 3,DOG BARKING,OutofHours,OutofHours
15 January 2018,LS20 9,MUSIC,OutofHours,OutofHours
15 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
15 January 2018,LS12 1,DOG BARKING,OutofHours,OutofHours
15 January 2018,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
15 January 2018,LS1 4,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours,OutofHours
15 January 2018,LS1 4,MUSIC,OutofHours,OutofHours
15 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
16 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
16 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
16 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
16 January 2018,LS6 4,SHOUTING,OutofHours,OutofHours
16 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16 January 2018,LS3 1,MUSIC,OutofHours,OutofHours
16 January 2018,LS26 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
16 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
16 January 2018,LS13 4,DIY,OutofHours,OutofHours
16 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
16 January 2018,LS7 4,TV,OutofHours,OutofHours
16 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
16 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
16 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
16 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
16 January 2018,LS10 3,MUSIC,OutofHours,OutofHours
17 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
17 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
17 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
17 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
17 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
17 January 2018, ,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 January 2018,LS11 5,MUSIC,OutofHours,OutofHours
17 January 2018,LS7 1,MUSIC,OutofHours,OutofHours
17 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
17 January 2018,LS6 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
17 January 2018,LS12 2,MUSIC,OutofHours,OutofHours
17 January 2018,LS11 1,MUSIC,OutofHours,OutofHours
17 January 2018,LS9 7,TV,OutofHours,OutofHours
17 January 2018,LS3 1,MUSIC,OutofHours,OutofHours
17 January 2018,LS27 0,MUSIC,OutofHours,OutofHours
17 January 2018,LS12 3,SHOUTING,OutofHours,OutofHours
17 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
18 January 2018,LS6 1,PARTY,OutofHours,OutofHours
18 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS3 1,OTHER,OutofHours,OutofHours
18 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS19 7,SHOUTING,OutofHours,OutofHours
18 January 2018,LS11 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS8 3,SHOUTING,OutofHours,OutofHours
18 January 2018,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
18 January 2018,LS10 1,MUSIC,OutofHours,OutofHours
18 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
18 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
18 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
18 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
18 January 2018,LS8 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19 January 2018,LS3 1,PARTY,OutofHours,OutofHours
19 January 2018,LS16 6,MUSIC,OutofHours,OutofHours
19 January 2018,LS19 7,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 1,PARTY,OutofHours,OutofHours
19 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
19 January 2018,LS16 7,SHOUTING,OutofHours,OutofHours
19 January 2018,LS8 1,MUSIC,OutofHours,OutofHours
19 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
19 January 2018,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19 January 2018,LS17 5,MUSIC,OutofHours,OutofHours
19 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19 January 2018,LS9 7,DIY,OutofHours,OutofHours
19 January 2018,LS11 6,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
19 January 2018,LS13 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
19 January 2018,LS13 3,MUSIC,OutofHours,OutofHours
19 January 2018,LS9 6,SHOUTING,OutofHours,OutofHours
19 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 1,PARTY,OutofHours,OutofHours
19 January 2018,LS4 2,MUSIC,OutofHours,OutofHours
19 January 2018,LS28 ,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
19 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
19 January 2018,LS21 2,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 1,PARTY,OutofHours,OutofHours
19 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
19 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
20 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 1,PARTY,OutofHours,OutofHours
20 January 2018,LS27 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 1,PARTY,OutofHours,OutofHours
20 January 2018,LS2 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
20 January 2018,LS9 7,PARTY,OutofHours,OutofHours
20 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
20 January 2018,LS28 5,MUSIC,OutofHours,OutofHours
20 January 2018,LS8 1,PARTY,OutofHours,OutofHours
20 January 2018,LS6 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS10 4,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 4,MUSIC,OutofHours,OutofHours
20 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
20 January 2018,LS26 8,ALARM,OutofHours,OutofHours
20 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS11 6,MUSIC,OutofHours,OutofHours
20 January 2018,LS9 0,MUSIC,OutofHours,OutofHours
20 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
20 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
20 January 2018,LS12 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS17 6,MUSIC,OutofHours,OutofHours
20 January 2018,LS21 2,MUSIC,OutofHours,OutofHours
20 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
20 January 2018,LS13 4,OTHER,OutofHours,OutofHours
20 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
20 January 2018,LS8 1,OTHER,OutofHours,OutofHours
20 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
20 January 2018,LS15 8,MUSIC,OutofHours,OutofHours
20 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
20 January 2018,LS11 5,MUSIC,OutofHours,OutofHours
20 January 2018,LS9 7,MUSIC,OutofHours,OutofHours
20 January 2018,LS9 6,SHOUTING,OutofHours,OutofHours
20 January 2018,LS21 2,MUSIC,OutofHours,OutofHours
21 January 2018,LS9 9,PARTY,OutofHours,OutofHours
21 January 2018,LS28 8,MUSIC,OutofHours,OutofHours
21 January 2018,LS28 9,MUSIC,OutofHours,OutofHours
21 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
21 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
21 January 2018,LS6 1,SHOUTING,OutofHours,OutofHours
21 January 2018,LS6 2,MUSIC,OutofHours,OutofHours
21 January 2018,LS9 3,PARTY,OutofHours,OutofHours
21 January 2018,LS8 3,MUSIC,OutofHours,OutofHours
21 January 2018,LS8 3,SHOUTING,OutofHours,OutofHours
21 January 2018,LS6 4,MUSIC,OutofHours,OutofHours
21 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
21 January 2018,LS21 2,PARTY,OutofHours,OutofHours
21 January 2018,LS9 7,PARTY,OutofHours,OutofHours
21 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
21 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 January 2018,LS6 1,SHOUTING,OutofHours,OutofHours
21 January 2018,LS6 1,MUSIC,OutofHours,OutofHours
21 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 January 2018,LS15 8,MUSIC,OutofHours,OutofHours
21 January 2018,LS27 7,MUSIC,OutofHours,OutofHours
21 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
21 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
21 January 2018,LS15 8,MUSIC,OutofHours,OutofHours
21 January 2018,LS7 4,TV,OutofHours,OutofHours
21 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
21 January 2018,WF10 2,OTHER,OutofHours,OutofHours
21 January 2018,LS11 6,OTHER,OutofHours,OutofHours
21 January 2018,LS19 7,MUSIC,OutofHours,OutofHours
21 January 2018,LS9 7,SHOUTING,OutofHours,OutofHours
21 January 2018,LS8 5,MUSIC,OutofHours,OutofHours
21 January 2018,LS11 0,MUSIC,OutofHours,OutofHours
21 January 2018,LS9 9,MUSIC,OutofHours,OutofHours
22 January 2018,LS9 7,SHOUTING,OutofHours,OutofHours
22 January 2018,LS11 0,PARTY,OutofHours,OutofHours
22 January 2018,LS20 8,PARTY,OutofHours,OutofHours
22 January 2018,WF3 2,PARTY,OutofHours,OutofHours
22 January 2018,WF3 2,PARTY,OutofHours,OutofHours
22 January 2018,WF3 2,MUSIC,OutofHours,OutofHours
22 January 2018,LS28 7,MUSIC,OutofHours,OutofHours
22 January 2018,WF3 2,SHOUTING,OutofHours,OutofHours
22 January 2018,LS8 2,PARTY,OutofHours,OutofHours
22 January 2018,LS25 3,MUSIC,OutofHours,OutofHours
22 January 2018,LS1 4,BUILDING SITE,OutofHours,OutofHours
22 January 2018,LS11 8,MUSIC,OutofHours,OutofHours
22 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 January 2018,LS14 6,MUSIC,OutofHours,OutofHours
22 January 2018,LS14 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 January 2018,LS2 7,ALARM,OutofHours,OutofHours
22 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 January 2018,LS16 5,MUSIC,OutofHours,OutofHours
22 January 2018,WF3 3,MUSIC,OutofHours,OutofHours
22 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 January 2018,LS2 7,ALARM,OutofHours,OutofHours
22 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
22 January 2018,LS27 0,ALARM,OutofHours,OutofHours
22 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
22 January 2018,LS13 4,MUSIC,OutofHours,OutofHours
22 January 2018,LS8 1,PARTY,OutofHours,OutofHours
22 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
22 January 2018,LS13 2,MUSIC,OutofHours,OutofHours
22 January 2018,LS1 4,OTHER,OutofHours,OutofHours
22 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
23 January 2018,LS9 6,MUSIC,OutofHours,OutofHours
23 January 2018,LS28 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS6 3,MUSIC,OutofHours,OutofHours
23 January 2018,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
23 January 2018,LS27 8,MUSIC,OutofHours,OutofHours
