Created,Caller Postcode,Accused,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
14/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
14/10/2023,LS28 ,LS28 5,DOG BARKING,Out ofHours,Out ofHours
14/10/2023,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
14/10/2023,LS10 ,LS10 3,PARTY,Out ofHours,Out ofHours
14/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS2 ,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS9 ,LS9 9,PARTY,Out ofHours,Out ofHours
15/10/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS12 ,LS12 2,DOG BARKING,Out ofHours,Out ofHours
15/10/2023,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
15/10/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS11 ,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS7 ,LS7 2,DIY,Out ofHours,Out ofHours
15/10/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
15/10/2023,LS26 ,LS26 0,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,WF10 ,WF10 2,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2023,LS15 ,LS15 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2023,LS10 ,LS10 4,DOG BARKING,Out ofHours,Out ofHours
16/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
16/10/2023,LS10 ,LS10 ,ALARM,Out ofHours,Out ofHours
16/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS16 ,LS16 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2023,LS4 ,LS4 2,TV,Out ofHours,Out ofHours
16/10/2023,LS12 ,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
16/10/2023,LS6 ,LS6 3,TV,Out ofHours,Out ofHours
16/10/2023,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS6 ,LS1 1,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS17 ,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,WF3 ,WF3 ,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2023,LS12 ,LS12 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2023,LS12 ,LS12 4,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS13 ,LS13 2,TV,Out ofHours,Out ofHours
17/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS8 ,LS8 ,DIY,Out ofHours,Out ofHours
17/10/2023,LS2 ,LS2 9,SHOUTING,Out ofHours,Out ofHours
17/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS21 ,LS21 2,DIY,Out ofHours,Out ofHours
17/10/2023,LS26 ,LS26 0,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS2 ,LS2 9,SHOUTING,Out ofHours,Out ofHours
17/10/2023,LS4 ,LS4 ,ALARM,Out ofHours,Out ofHours
17/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
17/10/2023,LS12 ,LS12 4,SHOUTING,Out ofHours,Out ofHours
17/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
17/10/2023,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS11 ,LS11 0,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS14 ,LS14 1,DOG BARKING,Out ofHours,Out ofHours
18/10/2023,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS11 ,LS11 ,PARTY,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
18/10/2023,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
18/10/2023,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
18/10/2023,LS16 ,LS16 7,DIY,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
18/10/2023,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
18/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
18/10/2023,LS8 ,LS8 ,ALARM,Out ofHours,Out ofHours
19/10/2023,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/10/2023,LS14 ,LS14 4,PARTY,Out ofHours,Out ofHours
19/10/2023,LS14 ,LS14 1,DOG BARKING,Out ofHours,Out ofHours
19/10/2023,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2023,LS9 ,LS8 8,TV,Out ofHours,Out ofHours
19/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS9,LS9 6,ALARM,Out ofHours,Out ofHours
19/10/2023,WF3,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2023,LS11 ,LS11 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2023,LS9 ,LS8 8,TV,Out ofHours,Out ofHours
19/10/2023,LS15 ,LS15 0,DOG BARKING,Out ofHours,Out ofHours
19/10/2023,LS7,LS7 ,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS9 ,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
19/10/2023,LS11 ,LS11 9,LOUD MUSIC,Out ofHours,Out ofHours
19/10/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
20/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
20/10/2023,LS14 ,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS19 ,LS19 7,SHOUTING,Out ofHours,Out ofHours
20/10/2023,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2023,LS9 ,LS9 6,ALARM,Out ofHours,Out ofHours
20/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS13,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS16,LS16 6,SHOUTING,Out ofHours,Out ofHours
20/10/2023,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2023,LS26 ,LS26 0,TV,Out ofHours,Out ofHours
20/10/2023,LS9,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS21 ,LS21 ,ALARM,Out ofHours,Out ofHours
20/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS1,LS1 ,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2023,LS6,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/10/2023,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS9 ,LS9 0,PARTY,Out ofHours,Out ofHours
21/10/2023,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/10/2023,LS19 ,LS19 7,DOG BARKING,Out ofHours,Out ofHours
21/10/2023,LS10,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS4,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS17 ,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS21 ,LS21 3,PARTY,Out ofHours,Out ofHours
21/10/2023,LS16 ,LS16 8,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS19 ,LS19 7,SHOUTING,Out ofHours,Out ofHours
21/10/2023,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
21/10/2023,LS1 ,LS1 ,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/10/2023,LS9 ,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS28 ,LS28 8,SHOUTING,Out ofHours,Out ofHours
21/10/2023,LS6,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS14 ,LS14 6,PARTY,Out ofHours,Out ofHours
21/10/2023,LS19,LS19 7,TV,Out ofHours,Out ofHours
21/10/2023,LS8,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/10/2023,LS6,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
21/10/2023,LS7,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
21/10/2023,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS9,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS10 ,LS10 4,PARTY,Out ofHours,Out ofHours
22/10/2023,LS12 ,LS12 2,SHOUTING,Out ofHours,Out ofHours
22/10/2023,LS6 ,LS6 4,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS3 ,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS13,LS13 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS11 ,LS11 ,DIY,Out ofHours,Out ofHours
22/10/2023,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS13 ,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS12,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS12 ,LS12 5,DOG BARKING,Out ofHours,Out ofHours
22/10/2023,LS14 ,LS14 1,ALARM,Out ofHours,Out ofHours
22/10/2023,WF3,WF3 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS9 ,LS9 6,DOG BARKING,Out ofHours,Out ofHours
22/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS8 ,LS8 4,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
22/10/2023,LS10 ,LS10 3,DIY,Out ofHours,Out ofHours
23/10/2023,LS9 ,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,WF10 ,WF10 2,DOG BARKING,Out ofHours,Out ofHours
23/10/2023,LS6 ,LS6 1,ALARM,Out ofHours,Out ofHours
23/10/2023,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2023,LS12 ,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,LS2 ,LS2 ,ALARM,Out ofHours,Out ofHours
23/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,LS7 ,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,LS15 ,LS15 8,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,LS10 ,LS10 4,BUILDING SITE,Out ofHours,Out ofHours
23/10/2023,LS7 ,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
23/10/2023,LS4 ,LS4 2,DIY,Out ofHours,Out ofHours
23/10/2023,LS8 ,LS8 1,TV,Out ofHours,Out ofHours
23/10/2023,LS8 ,LS8 4,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,WF3 ,WF3 3,DOG BARKING,Out ofHours,Out ofHours
24/10/2023,LS8 ,LS3 8,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS13 ,LS13 3,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS12 ,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS27 ,LS27 9,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS9 ,LS9 9,TV,Out ofHours,Out ofHours
24/10/2023,LS12 ,LS12 5,DOG BARKING,Out ofHours,Out ofHours
24/10/2023,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
24/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS5 ,LS5 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/10/2023,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS14 ,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
24/10/2023,LS6,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS8 ,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS11 ,LS11 6,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS1 ,LS1 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/10/2023,LS8 ,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS8,LS8 ,DOG BARKING,Out ofHours,Out ofHours
25/10/2023,LS10 ,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
25/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
25/10/2023,LS28 ,LS28 ,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS3 ,LS3 8,LOUD MUSIC,Out ofHours,Out ofHours
25/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS8 ,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS8 ,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS28 ,LS28 5,DOG BARKING,Out ofHours,Out ofHours
26/10/2023,LS19 ,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS12 ,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/10/2023,LS12 ,LS12 5,DOG BARKING,Out ofHours,Out ofHours
26/10/2023,WF3 ,WF3 1,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS27 ,LS27 9,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
26/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS8 ,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS7 ,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,BD11 ,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,BD11 ,BD11  1,TV,Out ofHours,Out ofHours
26/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
26/10/2023,LS12 ,LS12 4,PARTY,Out ofHours,Out ofHours
26/10/2023,LS7 ,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/10/2023,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
26/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS10 ,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
27/10/2023,LS3 ,LS3 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 1,ALARM,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
27/10/2023,LS25 ,LS25 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS17 ,LS17 5,DIY,Out ofHours,Out ofHours
27/10/2023,LS26 ,LS26 0,TV,Out ofHours,Out ofHours
27/10/2023,LS17 ,LS17 5,DIY,Out ofHours,Out ofHours
27/10/2023,LS12 ,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS29 ,LS29 6,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,WF3 ,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS9 ,LS9 9,LOUD MUSIC,Out ofHours,Out ofHours
27/10/2023,LS11 ,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS10 ,LS10 3,SHOUTING,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/10/2023,WF3 ,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/10/2023,LS25 ,LS25 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS14 ,LS14 5,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 ,PARTY,Out ofHours,Out ofHours
28/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS8 ,LS8 1,SHOUTING,Out ofHours,Out ofHours
28/10/2023,LS9 ,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS4 ,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS14 ,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS13 ,LS13 2,TV,Out ofHours,Out ofHours
28/10/2023,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS16 ,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS8 ,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS28 ,LS28 ,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS8 ,LS8 4,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS9 ,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
28/10/2023,LS20 ,LS20 9,SHOUTING,Out ofHours,Out ofHours
28/10/2023,LS13 ,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/10/2023,LS25 ,LS25 7,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 ,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 ,SHOUTING,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS8 ,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS6 ,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS25 ,LS25 2,LOUD MUSIC,Out ofHours,Out ofHours
29/10/2023,LS4 ,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/10/2023,LS12 ,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
