Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
10/10/2021,LS21,LS21 1,MUSIC,Out ofHours,Out ofHours
10/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/10/2021,LS27,LS27 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
10/10/2021,LS17,LS17 6,PARTY,Out ofHours,Out ofHours
10/10/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
10/10/2021,LS14,LS14 5,TV,Out ofHours,Out ofHours
10/10/2021,LS13,LS13 2,DOG BARKING,Out ofHours,Out ofHours
10/10/2021,LS16,LS16 6,SHOUTING,Out ofHours,Out ofHours
10/10/2021,LS17,LS17 8,MUSIC,Out ofHours,Out ofHours
10/10/2021,LS27,LS27 9,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 4,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS5,LS5 3,OTHER,Out ofHours,Out ofHours
11/10/2021,LS11,LS11 6,SHOUTING,Out ofHours,Out ofHours
11/10/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS28,LS28 7,TV,Out ofHours,Out ofHours
11/10/2021,LS14,LS14 5,OTHER,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
11/10/2021,LS9,LS9 0,DOG BARKING,Out ofHours,Out ofHours
11/10/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
11/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS13,LS13 4,SHOUTING,Out ofHours,Out ofHours
12/10/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS8,LS8 1,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/10/2021,LS16,LS16 7,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS1,LS1 4,ALARM,Out ofHours,Out ofHours
12/10/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS19,LS19 7,TV,Out ofHours,Out ofHours
12/10/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
12/10/2021,LS11,LS11 9,PARTY,Out ofHours,Out ofHours
12/10/2021,LS14,LS14 6,SHOUTING,Out ofHours,Out ofHours
12/10/2021,LS6,LS6 2,OTHER,Out ofHours,Out ofHours
13/10/2021,LS11,LS11 7,SHOUTING,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS26,LS26 0,DOG BARKING,Out ofHours,Out ofHours
13/10/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS15,LS15 8,BUILDING SITE,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 2,SHOUTING,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 2,SHOUTING,Out ofHours,Out ofHours
13/10/2021,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS11,LS11 9,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/10/2021,LS12,LS12 1,SHOUTING,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
13/10/2021,LS6,LS6 3,DOMESTIC ABUSE (CALL 999),Out ofHours,Out ofHours
13/10/2021,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
13/10/2021,LS8,LS8 3,PARTY,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS1,LS1 4,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS11,LS11 0,DIY,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/10/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
14/10/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
14/10/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS16,LS16 8,ALARM,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS25,LS25 3,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 4,PARTY,Out ofHours,Out ofHours
14/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/10/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS13,LS13 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/10/2021,LS11,LS11 7,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
15/10/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS14,LS14 1,DOG BARKING,Out ofHours,Out ofHours
15/10/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2021,LS18,LS18 4,MUSIC,Out ofHours,Out ofHours
15/10/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS2,LS2 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS12,LS12 1,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS10,LS10 4,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
16/10/2021,LS10,LS10 2,PARTY,Out ofHours,Out ofHours
16/10/2021,LS9,LS9 7,SHOUTING,Out ofHours,Out ofHours
16/10/2021,LS10,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2021,LS17,LS17 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS15,LS15 0,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS28,LS28 7,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS13,LS13 3,SHOUTING,Out ofHours,Out ofHours
16/10/2021,WF32,WF3 2,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,WF3,WF3 2,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS11,LS11 5,MUSIC,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS23,LS23 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS13,LS13 3,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
17/10/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS16,LS16 5,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS2,LS2 7,OTHER,Out ofHours,Out ofHours
17/10/2021,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/10/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS28,LS28 7,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS7,LS7 3,PARTY,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 3,OTHER,Out ofHours,Out ofHours
17/10/2021,LS8,LS8 2,MUSIC,Out ofHours,Out ofHours
17/10/2021,LS6,LS6 1,OTHER,Out ofHours,Out ofHours
18/10/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/10/2021,LS12,LS12 5,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS2,LS2 8,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS14,LS14 1,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS11,LS11 7,ALARM,Out ofHours,Out ofHours
18/10/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
18/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2021,LS11,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2021,LS8,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2021,LS27,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
18/10/2021,LS18,LS18 4,SHOUTING,Out ofHours,Out ofHours
19/10/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS13,LS13 2,SHOUTING,Out ofHours,Out ofHours
19/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
19/10/2021,LS10,LS10 4,DOG BARKING,Out ofHours,Out ofHours
19/10/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS10,LS10 3,PARTY,Out ofHours,Out ofHours
19/10/2021,LS12,LS12 3,ALARM,Out ofHours,Out ofHours
19/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/10/2021,LS9,LS9 6,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
19/10/2021,LS9,LS9 7,DIY,Out ofHours,Out ofHours
19/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
20/10/2021,LS10,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS12,LS12 2,DOG BARKING,Out ofHours,Out ofHours
20/10/2021,LS3,LS3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2021,LS10,LS10 1,MUSIC,Out ofHours,Out ofHours
20/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 5,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS10,LS10 3,,Out ofHours,Out ofHours
20/10/2021,LS12,LS12 4,OTHER,Out ofHours,Out ofHours
20/10/2021,LS9,LS9 9,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 6,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
20/10/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
20/10/2021,LS12,LS12 2,DOG BARKING,Out ofHours,Out ofHours
20/10/2021,LS28,LS28 6,NOISE ASSOCIATED WITH LICENSED PREMISES,Out ofHours,Out ofHours
20/10/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
20/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
20/10/2021,LS9,LS9 6,DOG BARKING,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2021,LS4,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/10/2021,LS12,LS12 2,SHOUTING,Out ofHours,Out ofHours
20/10/2021,LS3,LS3 1,PARTY,Out ofHours,Out ofHours
20/10/2021,LS16,LS16 7,SHOUTING,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS7,LS7 3,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/10/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS25,LS25 1,DOG BARKING,Out ofHours,Out ofHours
21/10/2021,LS13,LS13 4,DOG BARKING,Out ofHours,Out ofHours
21/10/2021,LS12,LS12 2,DOG BARKING,Out ofHours,Out ofHours
21/10/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/10/2021,LS7,LS7 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/10/2021,LS25,LS25 1,BUILDING SITE,Out ofHours,Out ofHours
21/10/2021,LS16,LS16 6,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS3,LS3 1,OTHER,Out ofHours,Out ofHours
22/10/2021,LS27,LS27 7,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS10,LS10 3,PARTY,Out ofHours,Out ofHours
22/10/2021,LS9,LS9 8,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS19,LS19 7,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS11,LS11 0,OTHER,Out ofHours,Out ofHours
22/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/10/2021,LS18,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/10/2021,LS20,LS20 9,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS20,LS20 8,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS11,LS11 8,DOG BARKING,Out ofHours,Out ofHours
22/10/2021,LS23,LS23 6,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS14,LS14 2,PARTY,Out ofHours,Out ofHours
22/10/2021,LS27,LS27 9,OTHER,Out ofHours,Out ofHours
22/10/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS9,LS9 6,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
22/10/2021,LS28,LS28 9,MUSIC,Out ofHours,Out ofHours
22/10/2021,LS27,LS27 7,TV,Out ofHours,Out ofHours
22/10/2021,LS4,LS4 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS16,LS16 6,OTHER,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/10/2021,LS27,LS27 8,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS12,LS12 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2021,LS8,LS8 3,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS9,LS9 9,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS16,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2021,LS19,LS19 7,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS13,LS13 4,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS9,LS9 7,OTHER,Out ofHours,Out ofHours
23/10/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS9,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 3,PARTY,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS13,LS13 2,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS12,LS12 2,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS17,LS17 7,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
23/10/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS7,LS7 2,PARTY,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS11,LS11 8,SHOUTING,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
23/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS5,LS5 3,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS7,LS7 4,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS14,LS14 6,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS17,LS17 6,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/10/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS8,LS8 5,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS4,LS4 2,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS11,LS11 8,DOG BARKING,Out ofHours,Out ofHours
24/10/2021,LS9,LS9 9,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS7,LS7 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS11,LS11 8,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS8,LS8 5,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS9,LS9 9,SHOUTING,Out ofHours,Out ofHours
24/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS28,LS28 8,DOG BARKING,Out ofHours,Out ofHours
24/10/2021,LS14,LS14 5,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS11,LS11 8,DOG BARKING,Out ofHours,Out ofHours
24/10/2021,LS10,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/10/2021,LS11,LS11 6,MUSIC,Out ofHours,Out ofHours
24/10/2021,LS2,LS2 9,MUSIC,Out ofHours,Out ofHours
25/10/2021,LS2,LS2 8,MUSIC,Out ofHours,Out ofHours
