Created1,CallerPostcode,AccusedPostcode,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
13/05/2023,LS2 7,,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS4 2,LS4 2,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS15 7,LS15 7,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS8 2,LS8 2,PARTY,Out ofHours,Out ofHours
14/05/2023,LS17 9,,ALARM,Out ofHours,Out ofHours
14/05/2023,LS12 5,LS12 5,PARTY,Out ofHours,Out ofHours
14/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS1 4,,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS7 3,LS7 3,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS7 2,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,LS25 2,LS25 2,OTHER,Out ofHours,Out ofHours
14/05/2023,WF3 3,WF3 3,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,LS15 0,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS13 4,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS11 9,,PARTY,Out ofHours,Out ofHours
14/05/2023,LS10 4,LS10 4,DOG BARKING,Out ofHours,Out ofHours
14/05/2023,LS17 5,LS17 5,SHOUTING,Out ofHours,Out ofHours
14/05/2023,LS11 9,LS11 9,PARTY,Out ofHours,Out ofHours
14/05/2023,LS7 2,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,LS17 6,LS17 6,PARTY,Out ofHours,Out ofHours
14/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS9 8,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/05/2023,LS19 7,LS19 7,OTHER,Out ofHours,Out ofHours
14/05/2023,LS14 2,LS14 2,PARTY,Out ofHours,Out ofHours
14/05/2023,LS14 2,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS14 2,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
14/05/2023,LS6 2,LS6 2,SHOUTING,Out ofHours,Out ofHours
15/05/2023,LS8 2,LS8 2,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS14 2,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS6 2,,ALARM,Out ofHours,Out ofHours
15/05/2023,LS12 3,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,WF3 3,WF3 3,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS6 4,LS6 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,LS6 4,LS6 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,WF3 1,WF3 1,DIY,Out ofHours,Out ofHours
15/05/2023,LS20 9,LS20 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,LS13 2,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,LS17 6,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS25 2,LS25 2,ALARM,Out ofHours,Out ofHours
15/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
15/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
15/05/2023,LS10 4,LS10 4,OTHER,Out ofHours,Out ofHours
15/05/2023,LS17 8,LS17 8,SHOUTING,Out ofHours,Out ofHours
15/05/2023,LS17 5,LS17 5,SHOUTING,Out ofHours,Out ofHours
16/05/2023,LS12 3,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS11 7,LS11 7,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS12 3,LS12 3,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,WF3 3,WF3 3,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS7 2,LS7 2,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/05/2023,LS9 8,LS9 8,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS7 4,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS10 3,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS12 5,LS12 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS12 1,LS12 1,SHOUTING,Out ofHours,Out ofHours
16/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
16/05/2023,LS8 3,LS8 3,TV,Out ofHours,Out ofHours
17/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS26 8,LS26 8,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS8 3,LS8 3,TV,Out ofHours,Out ofHours
17/05/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/05/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/05/2023,LS9 6,LS9 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/05/2023,LS28 7,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,BD11 1,BD11 1,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS14 2,LS14 2,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS26 0,,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS2 7,LS2 7,PARTY,Out ofHours,Out ofHours
17/05/2023,LS28 7,LS28 7,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
17/05/2023,LS6 1,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/05/2023,LS13 2,LS13 2,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS8 5,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/05/2023,LS6 1,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/05/2023,LS5 3,LS5 3,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS2 8,,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS27 7,LS27 7,DOG BARKING,Out ofHours,Out ofHours
18/05/2023,LS12 5,LS12 5,DOG BARKING,Out ofHours,Out ofHours
18/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS12 5,LS12 5,DOG BARKING,Out ofHours,Out ofHours
18/05/2023,LS9 7,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/05/2023,LS27 9,LS27 9,OTHER,Out ofHours,Out ofHours
18/05/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS10 3,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS13 3,LS13 3,TV,Out ofHours,Out ofHours
18/05/2023,LS25 2,LS25 2,OTHER,Out ofHours,Out ofHours
18/05/2023,LS13 3,LS13 3,TV,Out ofHours,Out ofHours
18/05/2023,LS22 6,LS22 6,DIY,Out ofHours,Out ofHours
18/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS2 9,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS14 6,LS14 6,TV,Out ofHours,Out ofHours
18/05/2023,LS16 6,,OTHER,Out ofHours,Out ofHours
18/05/2023,LS13 3,LS13 3,TV,Out ofHours,Out ofHours
18/05/2023,LS28 7,,LOUD MUSIC,Out ofHours,Out ofHours
18/05/2023,LS1 6,,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS12 2,LS12 2,OTHER,Out ofHours,Out ofHours
19/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS10 4,LS10 4,DOG BARKING,Out ofHours,Out ofHours
19/05/2023,LS13 4,LS13 4,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS27 0,LS27 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,WF3 2,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,WF3 3,WF3 3,DOG BARKING,Out ofHours,Out ofHours
19/05/2023,LS22 7,LS22 7,ALARM,Out ofHours,Out ofHours
19/05/2023,WF3 2,WF3 2,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS9 9,LS9 9,SHOUTING,Out ofHours,Out ofHours
19/05/2023,LS8 3,LS8 3,SHOUTING,Out ofHours,Out ofHours
19/05/2023,LS12 5,LS12 5,DOG BARKING,Out ofHours,Out ofHours
19/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS9 6,LS9 6,SHOUTING,Out ofHours,Out ofHours
19/05/2023,LS17 7,LS17 7,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/05/2023,WF3 2,WF3 2,SHOUTING,Out ofHours,Out ofHours
19/05/2023,LS6 1,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS12 5,LS12 5,DOG BARKING,Out ofHours,Out ofHours
20/05/2023,LS16 6,LS16 6,PARTY,Out ofHours,Out ofHours
20/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/05/2023,LS7 4,LS7 4,DOG BARKING,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
20/05/2023,LS10 3,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS20 9,LS20 9,DIY,Out ofHours,Out ofHours
20/05/2023,LS21 3,LS21 3,DOG BARKING,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,,WF3 1,SHOUTING,Out ofHours,Out ofHours
20/05/2023,LS7 3,LS7 3,PARTY,Out ofHours,Out ofHours
20/05/2023,LS8 5,LS8 5,OTHER,Out ofHours,Out ofHours
20/05/2023,LS9 8,,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
20/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS10 4,LS10 4,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS9 6,,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,WF3 1,WF3 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
20/05/2023,LS28 7,,NOISE ASSOCIATED WITH LICENCED PREMISES,Out ofHours,Out ofHours
20/05/2023,LS5 2,LS5 2,PARTY,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
20/05/2023,LS14 6,LS14 6,TV,Out ofHours,Out ofHours
20/05/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS11 5,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS9 8,,PARTY,Out ofHours,Out ofHours
20/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS8 5,,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS10 3,LS10 3,SHOUTING,Out ofHours,Out ofHours
20/05/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS15 0,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS12 2,LS12 2,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS12 1,LS12 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS11 5,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS21 3,LS21 3,PARTY,Out ofHours,Out ofHours
20/05/2023,LS28 6,LS7 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS1 4,LS1 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/05/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS28 9,LS28 9,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
20/05/2023,LS6 1,,PARTY,Out ofHours,Out ofHours
20/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,OTHER,Out ofHours,Out ofHours
21/05/2023,LS5 3,LS5 3,PARTY,Out ofHours,Out ofHours
21/05/2023,LS4 2,LS4 2,PARTY,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
21/05/2023,LS13 3,LS13 3,NOISE ASSOCIATED WITH LICENCED PREMISES,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
21/05/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,PARTY,Out ofHours,Out ofHours
21/05/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS12 2,LS12 2,DIY,Out ofHours,Out ofHours
21/05/2023,,LS6 3,PARTY,Out ofHours,Out ofHours
21/05/2023,LS20 8,LS20 8,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS9 9,LS9 9,PARTY,Out ofHours,Out ofHours
21/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS16 7,LS16 7,DOG BARKING,Out ofHours,Out ofHours
21/05/2023,LS16 7,LS16 7,DOG BARKING,Out ofHours,Out ofHours
21/05/2023,,LS18 4,DOG BARKING,Out ofHours,Out ofHours
21/05/2023,LS15 0,LS15 0,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS11 5,LS11 5,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS10 2,,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS13 4,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/05/2023,LS15 8,,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS11 0,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS13 3,LS13 3,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS8 3,LS8 3,TV,Out ofHours,Out ofHours
21/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS11 8,LS11 8,DOG BARKING,Out ofHours,Out ofHours
21/05/2023,LS14 1,LS14 1,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS26 8,LS26 8,DOG BARKING,Out ofHours,Out ofHours
21/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS19 7,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/05/2023,LS8 3,LS8 3,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS6 1,,OTHER,Out ofHours,Out ofHours
21/05/2023,LS28 9,LS28 9,LOUD MUSIC,Out ofHours,Out ofHours
21/05/2023,LS10 3,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/05/2023,LS2 9,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS8 1,LS8 1,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
22/05/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS10 3,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS11 0,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,,LS20 9,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS25 1,LS25 1,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS9 6,LS9 6,SHOUTING,Out ofHours,Out ofHours
22/05/2023,LS10 3,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/05/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS6 1,,OTHER,Out ofHours,Out ofHours
22/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
22/05/2023,LS26 8,LS26 8,DOG BARKING,Out ofHours,Out ofHours
22/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS14 6,LS14 6,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS2 9,LS2 9,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS15 8,LS15 8,DOG BARKING,Out ofHours,Out ofHours
23/05/2023,LS10 2,LS10 2,PARTY,Out ofHours,Out ofHours
23/05/2023,LS12 5,LS12 5,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS7 4,LS7 4,DIY,Out ofHours,Out ofHours
23/05/2023,,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS7 2,LS7 2,DIY,Out ofHours,Out ofHours
23/05/2023,LS12 4,LS12 4,PARTY,Out ofHours,Out ofHours
23/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS20 9,LS20 9,OTHER,Out ofHours,Out ofHours
23/05/2023,LS27 9,LS27 9,BUILDING SITE,Out ofHours,Out ofHours
23/05/2023,LS10 3,LS10 3,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS8 2,,DOG BARKING,Out ofHours,Out ofHours
23/05/2023,LS9 7,LS9 7,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,BD11 1,BD11 1,DOG BARKING,Out ofHours,Out ofHours
23/05/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
23/05/2023,LS10 3,LS10 3,SHOUTING,Out ofHours,Out ofHours
23/05/2023,LS11 9,LS11 9,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS8 5,LS8 5,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS9 6,LS9 6,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS7 4,LS7 4,OTHER,Out ofHours,Out ofHours
24/05/2023,LS11 0,LS11 0,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS10 2,LS10 2,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS27 9,LS27 9,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS17 7,LS17 7,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS12 3,LS12 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/05/2023,LS6 3,,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/05/2023,LS6 2,,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS17 7,LS17 7,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS13 2,LS13 2,DOG BARKING,Out ofHours,Out ofHours
24/05/2023,LS6 3,LS6 3,PARTY,Out ofHours,Out ofHours
24/05/2023,LS6 3,LS6 3,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
24/05/2023,LS6 1,LS6 1,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS16 5,LS16 5,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS6 3,LS6 3,SHOUTING,Out ofHours,Out ofHours
25/05/2023,LS9 7,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/05/2023,LS9 7,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/05/2023,LS19 7,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS17 6,LS17 6,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS7 4,LS7 4,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS6 2,LS6 2,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS19 7,LS19 7,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS17 5,LS17 5,LOUD MUSIC,Out ofHours,Out ofHours
25/05/2023,LS13 1,LS13 1,LOUD MUSIC,Out ofHours,Out ofHours
