Created,post code,Noise type,Sr_Num,Enq_Type
10/02/2017 23:22,LS6 2,MUSIC,OutofHours,OutofHours
10/02/2017 23:07,LS6 1,SHOUTING,OutofHours,OutofHours
10/02/2017 23:04,LS7 1,MUSIC,OutofHours,OutofHours
10/02/2017 23:00,LS4 2,MUSIC,OutofHours,OutofHours
10/02/2017 22:46,LS6 1,MUSIC,OutofHours,OutofHours
10/02/2017 22:09,LS9 6,DOG BARKING,OutofHours,OutofHours
10/02/2017 21:55,LS4 2,PARTY,OutofHours,OutofHours
10/02/2017 21:45,LS27 0,ALARM,OutofHours,OutofHours
10/02/2017 21:42,LS9 8,PARTY,OutofHours,OutofHours
10/02/2017 07:22,LS63,PARTY,OutofHours,OutofHours
10/02/2017 02:38,LS13 1,DOG BARKING,OutofHours,OutofHours
10/02/2017 02:20,LS21 3,OTHER,OutofHours,OutofHours
10/02/2017 02:16,LS16 5,TV,OutofHours,OutofHours
10/02/2017 01:16,LS1 5,MUSIC,OutofHours,OutofHours
10/02/2017 01:11,LS4 2,MUSIC,OutofHours,OutofHours
10/02/2017 00:58,LS27 7,SHOUTING,OutofHours,OutofHours
10/02/2017 00:32,LS13 2,MUSIC,OutofHours,OutofHours
10/02/2017 00:20,LS1 5,MUSIC,OutofHours,OutofHours
09/02/2017 23:45,LS6 3,MUSIC,OutofHours,OutofHours
09/02/2017 23:41,LS4 2,MUSIC,OutofHours,OutofHours
09/02/2017 22:21,LS9 6,DOG BARKING,OutofHours,OutofHours
09/02/2017 22:16,LS2 9,MUSIC,OutofHours,OutofHours
09/02/2017 21:59,LS25 3,MUSIC,OutofHours,OutofHours
09/02/2017 20:40,LS28 9,TV,OutofHours,OutofHours
09/02/2017 20:24,LS9 6,MUSIC,OutofHours,OutofHours
09/02/2017 19:58,LS25 3,MUSIC,OutofHours,OutofHours
09/02/2017 18:58,LS18 5,SHOUTING,OutofHours,OutofHours
09/02/2017 18:57,LS6 1,MUSIC,OutofHours,OutofHours
09/02/2017 05:57,LS28 6,ALARM,OutofHours,OutofHours
09/02/2017 05:23,LS9 O,MUSIC,OutofHours,OutofHours
09/02/2017 00:57,LS7 1,MUSIC,OutofHours,OutofHours
09/02/2017 00:54,LS17 6,TV,OutofHours,OutofHours
09/02/2017 00:44,LS21 3,DOG BARKING,OutofHours,OutofHours
08/02/2017 23:54,LS9 6,OTHER,OutofHours,OutofHours
08/02/2017 23:17,LS17 5,MUSIC,OutofHours,OutofHours
08/02/2017 21:41,LS9 7,MUSIC,OutofHours,OutofHours
08/02/2017 21:10,LS18 4,MUSIC,OutofHours,OutofHours
08/02/2017 20:02,LS9 7,TV,OutofHours,OutofHours
08/02/2017 18:13,LS17 7,MUSIC,OutofHours,OutofHours
08/02/2017 18:11,LS18 5,SHOUTING,OutofHours,OutofHours
08/02/2017 04:41,LS16 6,PARTY,OutofHours,OutofHours
08/02/2017 02:08,#VALUE!,,OutofHours,OutofHours
08/02/2017 01:58,LS8 5,PARTY,OutofHours,OutofHours
08/02/2017 01:52,LS4 2,SHOUTING,OutofHours,OutofHours
08/02/2017 01:11,LS9 7,TV,OutofHours,OutofHours
08/02/2017 00:22,#VALUE!,,OutofHours,OutofHours
07/02/2017 23:56,LS17 5,,OutofHours,OutofHours
07/02/2017 23:36,LS3 1,MUSIC,OutofHours,OutofHours
07/02/2017 23:09,LS7 1,TV,OutofHours,OutofHours
07/02/2017 22:59,LS18 4,SHOUTING,OutofHours,OutofHours
07/02/2017 22:50,LS9 6,MUSIC,OutofHours,OutofHours
07/02/2017 22:31,LS4 2,MUSIC,OutofHours,OutofHours
07/02/2017 22:26,LS6 3,MUSIC,OutofHours,OutofHours
07/02/2017 22:26,LS28 5,MUSIC,OutofHours,OutofHours
07/02/2017 22:01,LS17 6,OTHER,OutofHours,OutofHours
07/02/2017 21:13,LS16 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07/02/2017 18:48,LS13 1,MUSIC,OutofHours,OutofHours
07/02/2017 18:39,LS16 5,MUSIC,OutofHours,OutofHours
07/02/2017 05:10,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
07/02/2017 02:20,LS17 7,MUSIC,OutofHours,OutofHours
07/02/2017 01:33,LS6 1,MUSIC,OutofHours,OutofHours
07/02/2017 00:20,LS9 7,TV,OutofHours,OutofHours
06/02/2017 23:23,LS6 1,MUSIC,OutofHours,OutofHours
06/02/2017 23:19,LS9 6,MUSIC,OutofHours,OutofHours
06/02/2017 22:54,LS9 7,MUSIC,OutofHours,OutofHours
06/02/2017 21:30,LS6 2,MUSIC,OutofHours,OutofHours
06/02/2017 20:16,LS8 3L,ALARM,OutofHours,OutofHours
06/02/2017 20:09,LS9 6,MUSIC,OutofHours,OutofHours
06/02/2017 19:59,LS6 1,MUSIC,OutofHours,OutofHours
06/02/2017 18:58,LS15 0,MUSIC,OutofHours,OutofHours
06/02/2017 07:20,LS6 2,PARTY,OutofHours,OutofHours
06/02/2017 05:00,LS8 3,MUSIC,OutofHours,OutofHours
06/02/2017 04:22,LS9 7,MUSIC,OutofHours,OutofHours
06/02/2017 02:10,LS9 6,MUSIC,OutofHours,OutofHours
06/02/2017 00:49,LS9 6,MUSIC,OutofHours,OutofHours
05/02/2017 23:25,LS25 2,DOG BARKING,OutofHours,OutofHours
05/02/2017 22:52,LS7 3,SHOUTING,OutofHours,OutofHours
05/02/2017 22:44,LS9 6,MUSIC,OutofHours,OutofHours
05/02/2017 22:19,LS4 2,MUSIC,OutofHours,OutofHours
05/02/2017 21:48,LS8 2,PARTY,OutofHours,OutofHours
05/02/2017 21:18,LS9 7,MUSIC,OutofHours,OutofHours
05/02/2017 21:11,LS11 0,OTHER,OutofHours,OutofHours
05/02/2017 20:55,LS8 2,PARTY,OutofHours,OutofHours
05/02/2017 19:30,LS9 7,MUSIC,OutofHours,OutofHours
05/02/2017 19:23,LS6 3,MUSIC,OutofHours,OutofHours
05/02/2017 18:10,LS17 7,MUSIC,OutofHours,OutofHours
05/02/2017 16:43,LS165,DIY,OutofHours,OutofHours
05/02/2017 16:02,LS13 2,DOG BARKING,OutofHours,OutofHours
05/02/2017 14:40,LS17 7,MUSIC,OutofHours,OutofHours
05/02/2017 10:25,LS17 5,MUSIC,OutofHours,OutofHours
05/02/2017 09:16,LS6 3,MUSIC,OutofHours,OutofHours
05/02/2017 08:27,LS14 5,DIY,OutofHours,OutofHours
05/02/2017 07:48,LS4 2,MUSIC,OutofHours,OutofHours
05/02/2017 05:22,LS9 6,,OutofHours,OutofHours
05/02/2017 04:48,LS16 5,MUSIC,OutofHours,OutofHours
05/02/2017 04:44,LS7 3,MUSIC,OutofHours,OutofHours
05/02/2017 04:36,LS7 3,OTHER,OutofHours,OutofHours
05/02/2017 04:19,LS7 3,MUSIC,OutofHours,OutofHours
05/02/2017 03:52,LS4  2,MUSIC,OutofHours,OutofHours
05/02/2017 03:15,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
05/02/2017 03:02,LS9 9,MUSIC,OutofHours,OutofHours
05/02/2017 02:22,LS11 8,MUSIC,OutofHours,OutofHours
05/02/2017 01:58,LS16 5,MUSIC,OutofHours,OutofHours
05/02/2017 01:23,LS11 6,MUSIC,OutofHours,OutofHours
05/02/2017 01:19,LS25 1,MUSIC,OutofHours,OutofHours
05/02/2017 01:15,LS6 5,MUSIC,OutofHours,OutofHours
05/02/2017 01:07,LS6 1,MUSIC,OutofHours,OutofHours
05/02/2017 00:47,LS16 5,MUSIC,OutofHours,OutofHours
05/02/2017 00:44,LS6 1,MUSIC,OutofHours,OutofHours
05/02/2017 00:28,LS6 1,PARTY,OutofHours,OutofHours
05/02/2017 00:05,LS12 1,PARTY,OutofHours,OutofHours
04/02/2017 23:48,LS6 1,PARTY,OutofHours,OutofHours
04/02/2017 23:45,LS6 1,PARTY,OutofHours,OutofHours
04/02/2017 23:12,LS6 1,MUSIC,OutofHours,OutofHours
04/02/2017 23:07,LS11 7,MUSIC,OutofHours,OutofHours
04/02/2017 23:03,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04/02/2017 22:59,LS11 6,MUSIC,OutofHours,OutofHours
04/02/2017 22:51,LS7 3,MUSIC,OutofHours,OutofHours
04/02/2017 22:41,LS141,DOG BARKING,OutofHours,OutofHours
04/02/2017 22:26,LS14 2,PARTY,OutofHours,OutofHours
04/02/2017 22:16,LS12 5,SHOUTING,OutofHours,OutofHours
04/02/2017 21:50,LS8 3,MUSIC,OutofHours,OutofHours
04/02/2017 21:40,LS9 6,MUSIC,OutofHours,OutofHours
04/02/2017 21:32,LS16 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04/02/2017 21:10,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04/02/2017 21:07,LS10 3,MUSIC,OutofHours,OutofHours
04/02/2017 21:05,LS11 6,MUSIC,OutofHours,OutofHours
04/02/2017 21:00,LS11 6,MUSIC,OutofHours,OutofHours
04/02/2017 20:58,LS7 4,MUSIC,OutofHours,OutofHours
04/02/2017 20:41,LS6 3,MUSIC,OutofHours,OutofHours
04/02/2017 20:34,LS9 6,MUSIC,OutofHours,OutofHours
04/02/2017 19:18,LS8 3,SHOUTING,OutofHours,OutofHours
04/02/2017 19:10,LS10 3,MUSIC,OutofHours,OutofHours
04/02/2017 18:41,LS7 4,MUSIC,OutofHours,OutofHours
04/02/2017 17:58,LS7 1,MUSIC,OutofHours,OutofHours
04/02/2017 13:00,LS5 3,MUSIC,OutofHours,OutofHours
04/02/2017 09:30,LS10 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04/02/2017 08:56,LS14 5,MUSIC,OutofHours,OutofHours
04/02/2017 04:52,LS6 1,PARTY,OutofHours,OutofHours
04/02/2017 04:46,LS16 7,OTHER,OutofHours,OutofHours
04/02/2017 04:34,LS16 5,MUSIC,OutofHours,OutofHours
04/02/2017 04:03,LS8 3,TV,OutofHours,OutofHours
04/02/2017 03:45,LS18 5,PARTY,OutofHours,OutofHours
04/02/2017 03:25,LS4 2,MUSIC,OutofHours,OutofHours
04/02/2017 03:17,LS6 1,PARTY,OutofHours,OutofHours
04/02/2017 01:41,LS16 6,MUSIC,OutofHours,OutofHours
04/02/2017 01:33,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
04/02/2017 01:28,LS6 1,MUSIC,OutofHours,OutofHours
04/02/2017 01:25,#VALUE!,,OutofHours,OutofHours
04/02/2017 01:18,LS16 6,MUSIC,OutofHours,OutofHours
04/02/2017 00:57,LS19 7,SHOUTING,OutofHours,OutofHours
04/02/2017 00:42,LS6 4,SHOUTING,OutofHours,OutofHours
04/02/2017 00:35,LS1 6,MUSIC,OutofHours,OutofHours
04/02/2017 00:28,LS4 2,PARTY,OutofHours,OutofHours
04/02/2017 00:05,LS11 9,MUSIC,OutofHours,OutofHours
04/02/2017 00:01,LS8 3,SHOUTING,OutofHours,OutofHours
03/02/2017 23:43,LS4 2,SHOUTING,OutofHours,OutofHours
03/02/2017 23:36,LS6 3,MUSIC,OutofHours,OutofHours
03/02/2017 23:33,LS14 6,PARTY,OutofHours,OutofHours
03/02/2017 23:27,LS26 8,MUSIC,OutofHours,OutofHours
03/02/2017 23:21,LS6 1,PARTY,OutofHours,OutofHours
03/02/2017 23:09,LS4 2,MUSIC,OutofHours,OutofHours
03/02/2017 22:59,LS12 3,SHOUTING,OutofHours,OutofHours
03/02/2017 22:15,LS16 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03/02/2017 21:06,LS16 7,MUSIC,OutofHours,OutofHours
03/02/2017 21:02,LS14 5,DIY,OutofHours,OutofHours
03/02/2017 20:58,LS1 3,MUSIC,OutofHours,OutofHours
03/02/2017 20:52,LS9 0,MUSIC,OutofHours,OutofHours
03/02/2017 20:17,LS9 9,TV,OutofHours,OutofHours
03/02/2017 20:09,LS16 5,PARTY,OutofHours,OutofHours
03/02/2017 20:04,LS8 5,MUSIC,OutofHours,OutofHours
03/02/2017 20:03,LS12 5,MUSIC,OutofHours,OutofHours
03/02/2017 19:51,LS16 7,MUSIC,OutofHours,OutofHours
03/02/2017 19:46,LS26 8,MUSIC,OutofHours,OutofHours
03/02/2017 19:26,LS16 5,MUSIC,OutofHours,OutofHours
03/02/2017 19:19,LS10 3,MUSIC,OutofHours,OutofHours
03/02/2017 18:59,LS14 6,DOG BARKING,OutofHours,OutofHours
03/02/2017 18:40,LS9 7,MUSIC,OutofHours,OutofHours
03/02/2017 18:13,LS15 0,MUSIC,OutofHours,OutofHours
03/02/2017 09:09,LS11 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
03/02/2017 01:21,LS6 1,SHOUTING,OutofHours,OutofHours
03/02/2017 01:18,WF3 1,OTHER,OutofHours,OutofHours
03/02/2017 00:59,LS4 2,MUSIC,OutofHours,OutofHours
03/02/2017 00:33,LS2 9,MUSIC,OutofHours,OutofHours
03/02/2017 00:19,LS12 1,MUSIC,OutofHours,OutofHours
02/02/2017 23:57,LS9 0,MUSIC,OutofHours,OutofHours
02/02/2017 23:45,LS1 5,PARTY,OutofHours,OutofHours
02/02/2017 23:14,LS15 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
02/02/2017 22:27,LS6 1,SHOUTING,OutofHours,OutofHours
02/02/2017 22:12,LS4 2,MUSIC,OutofHours,OutofHours
02/02/2017 21:23,LS10 3,MUSIC,OutofHours,OutofHours
02/02/2017 20:59,LS10 3,MUSIC,OutofHours,OutofHours
02/02/2017 19:06,LS15 0,MUSIC,OutofHours,OutofHours
02/02/2017 06:57,LS6 1,SHOUTING,OutofHours,OutofHours
02/02/2017 04:13,LS17 6,TV,OutofHours,OutofHours
02/02/2017 00:33,LS9 6,MUSIC,OutofHours,OutofHours
02/02/2017 00:28,LS6 3,SHOUTING,OutofHours,OutofHours
01/02/2017 23:44,LS12 5,MUSIC,OutofHours,OutofHours
01/02/2017 23:41,LS9 7,SHOUTING,OutofHours,OutofHours
01/02/2017 23:37,LS11 5,MUSIC,OutofHours,OutofHours
01/02/2017 23:10,LS8 3,MUSIC,OutofHours,OutofHours
01/02/2017 22:32,LS9 6,MUSIC,OutofHours,OutofHours
01/02/2017 22:07,LS13 2,MUSIC,OutofHours,OutofHours
01/02/2017 21:27,#VALUE!,,OutofHours,OutofHours
01/02/2017 21:18,LS6 1,MUSIC,OutofHours,OutofHours
01/02/2017 20:26,LS8 2,MUSIC,OutofHours,OutofHours
01/02/2017 20:06,LS12 3,MUSIC,OutofHours,OutofHours
01/02/2017 19:53,LS6 2,MUSIC,OutofHours,OutofHours
01/02/2017 06:07,LS6 2,MUSIC,OutofHours,OutofHours
01/02/2017 03:27,LS6 3,MUSIC,OutofHours,OutofHours
01/02/2017 02:33,LS17 5,TV,OutofHours,OutofHours
01/02/2017 02:16,LS6 1,MUSIC,OutofHours,OutofHours
01/02/2017 01:09,LS25 7,TV,OutofHours,OutofHours
31/01/2017 23:42,LS6 3,PARTY,OutofHours,OutofHours
31/01/2017 22:53,LS6 2,SHOUTING,OutofHours,OutofHours
31/01/2017 22:44,LS6 3,PARTY,OutofHours,OutofHours
31/01/2017 19:34,LS11 8,ALARM,OutofHours,OutofHours
31/01/2017 18:53,LS7 4,MUSIC,OutofHours,OutofHours
31/01/2017 18:11,LS16 5E,MUSIC,OutofHours,OutofHours
31/01/2017 02:24,LS6 3,MUSIC,OutofHours,OutofHours
31/01/2017 02:00,LS4 2,SHOUTING,OutofHours,OutofHours
30/01/2017 22:07,LS12 3,MUSIC,OutofHours,OutofHours
30/01/2017 21:55,#VALUE!,,OutofHours,OutofHours
30/01/2017 20:56,LS12 3,MUSIC,OutofHours,OutofHours
30/01/2017 20:44,LS16 7,PARTY,OutofHours,OutofHours
30/01/2017 20:30,LS17 5,MUSIC,OutofHours,OutofHours
30/01/2017 19:06,LS6 2,PARTY,OutofHours,OutofHours
30/01/2017 18:28,BD3 7,OTHER,OutofHours,OutofHours
30/01/2017 08:55,LS10 4,MUSIC,OutofHours,OutofHours
30/01/2017 02:57,LS8 5,MUSIC,OutofHours,OutofHours
30/01/2017 02:13,LS27 8,OTHER,OutofHours,OutofHours
30/01/2017 02:05,LS8 5,MUSIC,OutofHours,OutofHours
30/01/2017 01:43,LS8 3,MUSIC,OutofHours,OutofHours
30/01/2017 01:29,LS8 5,DIY,OutofHours,OutofHours
30/01/2017 00:49,LS8 1,MUSIC,OutofHours,OutofHours
30/01/2017 00:45,LS9 7,DIY,OutofHours,OutofHours
30/01/2017 00:42,LS11 6,MUSIC,OutofHours,OutofHours
30/01/2017 00:04,LS6 1,MUSIC,OutofHours,OutofHours
29/01/2017 23:56,LS8 5,MUSIC,OutofHours,OutofHours
29/01/2017 23:24,LS11 6,MUSIC,OutofHours,OutofHours
29/01/2017 22:41,LS9 6,MUSIC,OutofHours,OutofHours
29/01/2017 22:34,LS13 4,MUSIC,OutofHours,OutofHours
29/01/2017 22:21,LS8 3,MUSIC,OutofHours,OutofHours
29/01/2017 21:20,LS8 3,MUSIC,OutofHours,OutofHours
29/01/2017 20:43,LS17 6,OTHER,OutofHours,OutofHours
29/01/2017 19:50,LS14 1,TV,OutofHours,OutofHours
29/01/2017 18:28,LS8 5,MUSIC,OutofHours,OutofHours
29/01/2017 15:34,LS1 5,MUSIC,OutofHours,OutofHours
29/01/2017 15:19,LS12 4,SHOUTING,OutofHours,OutofHours
29/01/2017 12:09,LS13 2,ALARM,OutofHours,OutofHours
29/01/2017 09:49,LS13 2,ALARM,OutofHours,OutofHours
29/01/2017 09:12,LS16 5,MUSIC,OutofHours,OutofHours
29/01/2017 08:50,LS12 4,MUSIC,OutofHours,OutofHours
29/01/2017 08:07,LS10 4,MUSIC,OutofHours,OutofHours
29/01/2017 07:48,LS7 2,MUSIC,OutofHours,OutofHours
29/01/2017 06:39,LS6 2,PARTY,OutofHours,OutofHours
29/01/2017 05:10,LS62,SHOUTING,OutofHours,OutofHours
29/01/2017 04:59,LS7 3,PARTY,OutofHours,OutofHours
29/01/2017 04:36,LS7 3,MUSIC,OutofHours,OutofHours
29/01/2017 04:14,LS12 4,PARTY,OutofHours,OutofHours
29/01/2017 03:03,LS11 0,MUSIC,OutofHours,OutofHours
29/01/2017 02:38,LS14 5,MUSIC,OutofHours,OutofHours
29/01/2017 01:56,LS6 1,MUSIC,OutofHours,OutofHours
29/01/2017 01:47,LS6 1,MUSIC,OutofHours,OutofHours
29/01/2017 01:33,LS6 1,MUSIC,OutofHours,OutofHours
29/01/2017 00:38,LS25 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
29/01/2017 00:34,LS11 6,MUSIC,OutofHours,OutofHours
29/01/2017 00:31,LS15 8,MUSIC,OutofHours,OutofHours
29/01/2017 00:27,LS6 1,PARTY,OutofHours,OutofHours
29/01/2017 00:23,LS6 3,MUSIC,OutofHours,OutofHours
29/01/2017 00:14,LS12 3,MUSIC,OutofHours,OutofHours
29/01/2017 00:02,LS7 2,MUSIC,OutofHours,OutofHours
28/01/2017 23:46,LS14 1,TV,OutofHours,OutofHours
28/01/2017 23:28,LS7 4,SHOUTING,OutofHours,OutofHours
28/01/2017 23:23,LS6 3,MUSIC,OutofHours,OutofHours
28/01/2017 23:14,LS4 2,MUSIC,OutofHours,OutofHours
28/01/2017 23:00,LS4 2,MUSIC,OutofHours,OutofHours
28/01/2017 22:34,LS4 2,MUSIC,OutofHours,OutofHours
28/01/2017 22:25,LS7 3,MUSIC,OutofHours,OutofHours
28/01/2017 22:17,LS25 1,DOG BARKING,OutofHours,OutofHours
28/01/2017 22:02,LS14 1,MUSIC,OutofHours,OutofHours
28/01/2017 21:50,LS17 5,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28/01/2017 21:20,LS4 2,MUSIC,OutofHours,OutofHours
28/01/2017 21:14,LS6 3,MUSIC,OutofHours,OutofHours
28/01/2017 20:22,LS17 5,MUSIC,OutofHours,OutofHours
28/01/2017 20:13,LS16 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
28/01/2017 20:13,LS6 1,DIY,OutofHours,OutofHours
28/01/2017 20:06,LS15 8,PARTY,OutofHours,OutofHours
28/01/2017 10:40,LS8 5,MUSIC,OutofHours,OutofHours
28/01/2017 09:14,LS8 3,DIY,OutofHours,OutofHours
28/01/2017 07:22,LS19 7,MUSIC,OutofHours,OutofHours
28/01/2017 05:54,LS131,SHOUTING,OutofHours,OutofHours
28/01/2017 05:18,LS1 8,SHOUTING,OutofHours,OutofHours
28/01/2017 04:57,LS146,SHOUTING,OutofHours,OutofHours
28/01/2017 04:45,LS61,MUSIC,OutofHours,OutofHours
28/01/2017 04:24,LS12 3,PARTY,OutofHours,OutofHours
28/01/2017 02:59,LS1 5,MUSIC,OutofHours,OutofHours
28/01/2017 02:44,#VALUE!,MUSIC,OutofHours,OutofHours
28/01/2017 02:23,LS10 1,MUSIC,OutofHours,OutofHours
28/01/2017 02:19,LS17 6,TV,OutofHours,OutofHours
28/01/2017 02:05,LS17 8,MUSIC,OutofHours,OutofHours
28/01/2017 01:33,LS14 1,MUSIC,OutofHours,OutofHours
28/01/2017 01:28,LS6 1,MUSIC,OutofHours,OutofHours
28/01/2017 01:09,LS6 1,MUSIC,OutofHours,OutofHours
28/01/2017 01:05,LS6 1,MUSIC,OutofHours,OutofHours
28/01/2017 01:01,LS15 8,MUSIC,OutofHours,OutofHours
28/01/2017 00:57,LS8 1,MUSIC,OutofHours,OutofHours
28/01/2017 00:29,#VALUE!,,OutofHours,OutofHours
28/01/2017 00:06,LS27 9,MUSIC,OutofHours,OutofHours
27/01/2017 23:41,LS6 1,SHOUTING,OutofHours,OutofHours
27/01/2017 23:25,LS6 1,MUSIC,OutofHours,OutofHours
27/01/2017 23:14,LS5 3,MUSIC,OutofHours,OutofHours
27/01/2017 23:11,LS20 8,MUSIC,OutofHours,OutofHours
27/01/2017 23:05,LS5 3,SHOUTING,OutofHours,OutofHours
27/01/2017 22:50,LS9 0,MUSIC,OutofHours,OutofHours
27/01/2017 21:29,LS17 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
27/01/2017 21:21,LS12 3,TV,OutofHours,OutofHours
27/01/2017 21:16,LS12 5,MUSIC,OutofHours,OutofHours
27/01/2017 21:13,LS28 6,MUSIC,OutofHours,OutofHours
27/01/2017 21:04,LS12 3,MUSIC,OutofHours,OutofHours
27/01/2017 19:56,LS25 1,MUSIC,OutofHours,OutofHours
27/01/2017 19:52,LS5 3,MUSIC,OutofHours,OutofHours
27/01/2017 19:47,LS13 1,DOG BARKING,OutofHours,OutofHours
27/01/2017 19:45,LS11 6,MUSIC,OutofHours,OutofHours
27/01/2017 19:34,LS16 5,MUSIC,OutofHours,OutofHours
27/01/2017 18:53,LS14 6,MUSIC,OutofHours,OutofHours
27/01/2017 18:23,LS10 4,MUSIC,OutofHours,OutofHours
26/01/2017 23:34,LS5 3,MUSIC,OutofHours,OutofHours
26/01/2017 04:42,LS26 9,SHOUTING,OutofHours,OutofHours
26/01/2017 03:31,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours,OutofHours
26/01/2017 01:22,LS6 1,MUSIC,OutofHours,OutofHours
26/01/2017 00:51,LS6 3,MUSIC,OutofHours,OutofHours
26/01/2017 00:51,LS6 1,PARTY,OutofHours,OutofHours
26/01/2017 00:33,LS6 1,SHOUTING,OutofHours,OutofHours
26/01/2017 00:19,LS14 6,SHOUTING,OutofHours,OutofHours
26/01/2017 00:08,LS8 3,SHOUTING,OutofHours,OutofHours
25/01/2017 23:02,LS13 2,PARTY,OutofHours,OutofHours
25/01/2017 22:42,LS9 6,SHOUTING,OutofHours,OutofHours
25/01/2017 21:46,LS17 6,OTHER,OutofHours,OutofHours
25/01/2017 21:25,LS12 4,SHOUTING,OutofHours,OutofHours
25/01/2017 20:50,LS1 5,MUSIC,OutofHours,OutofHours
25/01/2017 20:41,LS1 5,MUSIC,OutofHours,OutofHours
25/01/2017 18:21,LS28 7,ALARM,OutofHours,OutofHours
25/01/2017 18:21,LS10 4,MUSIC,OutofHours,OutofHours
25/01/2017 07:41,LS4 2,MUSIC,OutofHours,OutofHours
25/01/2017 05:27,LS4 2,MUSIC,OutofHours,OutofHours
25/01/2017 04:51,LS6 1,PARTY,OutofHours,OutofHours
25/01/2017 00:08,LS3 1,MUSIC,OutofHours,OutofHours
24/01/2017 23:53,LS4 2,MUSIC,OutofHours,OutofHours
24/01/2017 23:40,LS6 1,PARTY,OutofHours,OutofHours
24/01/2017 23:37,LS21 2,PARTY,OutofHours,OutofHours
24/01/2017 22:54,LS3 1,MUSIC,OutofHours,OutofHours
24/01/2017 22:49,LS1 5,MUSIC,OutofHours,OutofHours
24/01/2017 22:43,LS14 1,TV,OutofHours,OutofHours
24/01/2017 22:26,LS10 4,MUSIC,OutofHours,OutofHours
24/01/2017 22:23,LS8 3,MUSIC,OutofHours,OutofHours
24/01/2017 22:02,LS8 3,TV,OutofHours,OutofHours
24/01/2017 21:55,LS12 3,MUSIC,OutofHours,OutofHours
24/01/2017 20:22,LS12 3,DIY,OutofHours,OutofHours
24/01/2017 19:51,LS6 1,MUSIC,OutofHours,OutofHours
24/01/2017 19:37,LS9 6,DIY,OutofHours,OutofHours
24/01/2017 18:07,LS8 3,MUSIC,OutofHours,OutofHours
24/01/2017 02:11,LS9 6,MUSIC,OutofHours,OutofHours
24/01/2017 01:54,LS6 3,MUSIC,OutofHours,OutofHours
24/01/2017 01:17,LS11 7,MUSIC,OutofHours,OutofHours
24/01/2017 01:01,#VALUE!,MUSIC,OutofHours,OutofHours
24/01/2017 00:59,LS27 8,SHOUTING,OutofHours,OutofHours
24/01/2017 00:09,LS16 5,MUSIC,OutofHours,OutofHours
23/01/2017 23:57,LS10 4,MUSIC,OutofHours,OutofHours
23/01/2017 23:52,LS10 4,MUSIC,OutofHours,OutofHours
23/01/2017 23:42,LS6 3,MUSIC,OutofHours,OutofHours
23/01/2017 23:34,BD3 7,MUSIC,OutofHours,OutofHours
23/01/2017 23:11,LS14 1,TV,OutofHours,OutofHours
23/01/2017 22:47,LS15 4,OTHER,OutofHours,OutofHours
23/01/2017 22:40,LS6 1,MUSIC,OutofHours,OutofHours
23/01/2017 21:58,LS11 6,MUSIC,OutofHours,OutofHours
23/01/2017 21:54,LS8 3,MUSIC,OutofHours,OutofHours
23/01/2017 21:38,LS16 6,MUSIC,OutofHours,OutofHours
23/01/2017 21:19,LS28 5,MUSIC,OutofHours,OutofHours
23/01/2017 20:33,LS6 1,DIY,OutofHours,OutofHours
23/01/2017 19:50,LS9 7,MUSIC,OutofHours,OutofHours
23/01/2017 19:31,LS28 8,MUSIC,OutofHours,OutofHours
23/01/2017 02:50,LS16 5,MUSIC,OutofHours,OutofHours
23/01/2017 00:46,LS17 5,SHOUTING,OutofHours,OutofHours
23/01/2017 00:42,LS11 7,MUSIC,OutofHours,OutofHours
23/01/2017 00:33,LS11 6,MUSIC,OutofHours,OutofHours
23/01/2017 00:11,LS7 3,TV,OutofHours,OutofHours
22/01/2017 23:51,LS9 6,SHOUTING,OutofHours,OutofHours
22/01/2017 23:25,LS6 3,MUSIC,OutofHours,OutofHours
22/01/2017 22:57,LS6 3,MUSIC,OutofHours,OutofHours
22/01/2017 22:53,LS26 0,OTHER,OutofHours,OutofHours
22/01/2017 22:38,LS8 5,MUSIC,OutofHours,OutofHours
22/01/2017 22:30,LS10 4,MUSIC,OutofHours,OutofHours
22/01/2017 22:19,#VALUE!,,OutofHours,OutofHours
22/01/2017 22:15,LS9 7,MUSIC,OutofHours,OutofHours
