Created,Caller Postcode ,Noise Type,Sr_Num ,Enq_type
17/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
17/07/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
17/07/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
17/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS3 1,PARTY,OutofHours ,OutofHours 
18/07/2019,LS11 8,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS5 3,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS6 1,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS26 0,ALARM,OutofHours ,OutofHours 
18/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS9 6,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/07/2019,LS6 3,PARTY,OutofHours ,OutofHours 
18/07/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS14 6,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS11 9,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS12 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/07/2019,LS11 0,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS8 5,SHOUTING,OutofHours ,OutofHours 
18/07/2019,LS12 2,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
18/07/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
18/07/2019,LS16 7,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS17 5,TV,OutofHours ,OutofHours 
19/07/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/07/2019,,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS9 7,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
19/07/2019,WF10 2,OTHER,OutofHours ,OutofHours 
19/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS27 8,PARTY,OutofHours ,OutofHours 
19/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS27 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
19/07/2019,LS6 3,OTHER,OutofHours ,OutofHours 
19/07/2019,LS8 1,SHOUTING,OutofHours ,OutofHours 
19/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
19/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/07/2019,LS6 4,SHOUTING,OutofHours ,OutofHours 
20/07/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS14 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS5 3,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS19 7,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS27 8,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS11 9,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS7 1,SHOUTING,OutofHours ,OutofHours 
20/07/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS10 4,OTHER,OutofHours ,OutofHours 
20/07/2019,LS10 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS10 3,PARTY,OutofHours ,OutofHours 
20/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS10 4,BUILDING SITE,OutofHours ,OutofHours 
20/07/2019,LS14 5,DOG BARKING,OutofHours ,OutofHours 
20/07/2019,LS8 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
20/07/2019,LS7 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS19 6,PARTY,OutofHours ,OutofHours 
20/07/2019,LS14 6,DOG BARKING,OutofHours ,OutofHours 
20/07/2019,LS7 2,PARTY,OutofHours ,OutofHours 
20/07/2019,LS15 0,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS19 7,PARTY,OutofHours ,OutofHours 
20/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS27 8,PARTY,OutofHours ,OutofHours 
20/07/2019,LS27 8,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS16 7,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 1,SHOUTING,OutofHours ,OutofHours 
20/07/2019,LS6 1,OTHER,OutofHours ,OutofHours 
20/07/2019,Ls27 8,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS27 8,MUSIC,OutofHours ,OutofHours 
20/07/2019,LS6 3,PARTY,OutofHours ,OutofHours 
20/07/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS7 1,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS6 1,PARTY,OutofHours ,OutofHours 
21/07/2019,LS28 7,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS23 6,MUSIC,OutofHours ,OutofHours 
21/07/2019,,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/07/2019,LS14 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
21/07/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS6 4,DOG BARKING,OutofHours ,OutofHours 
21/07/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
21/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS12 5,MUSIC,OutofHours ,OutofHours 
21/07/2019,Ls17 8,DOG BARKING,OutofHours ,OutofHours 
21/07/2019,LS14,MUSIC,OutofHours ,OutofHours 
21/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS11 0,SHOUTING,OutofHours ,OutofHours 
22/07/2019,LS17 8,DOG BARKING,OutofHours ,OutofHours 
22/07/2019,LS14 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS7 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
22/07/2019,LS8 1,SHOUTING,OutofHours ,OutofHours 
22/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS6 4,SHOUTING,OutofHours ,OutofHours 
22/07/2019,LS4 2,PARTY,OutofHours ,OutofHours 
22/07/2019,LS13 3,SHOUTING,OutofHours ,OutofHours 
22/07/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS9 9,MUSIC,OutofHours ,OutofHours 
22/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,WF10 2,DOG BARKING,OutofHours ,OutofHours 
23/07/2019,LS2 9,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS12 5,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS10 2,SHOUTING,OutofHours ,OutofHours 
23/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
23/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS7 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS6 1,ALARM,OutofHours ,OutofHours 
23/07/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
23/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS11 0,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS6 3,PARTY,OutofHours ,OutofHours 
23/07/2019,LS9 7,SHOUTING,OutofHours ,OutofHours 
23/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS9 8,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS5 3,MUSIC,OutofHours ,OutofHours 
23/07/2019,LS11 0,SHOUTING,OutofHours ,OutofHours 
24/07/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 3,PARTY,OutofHours ,OutofHours 
24/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS17 5,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 2,PARTY,OutofHours ,OutofHours 
24/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS28 5,ALARM,OutofHours ,OutofHours 
24/07/2019,LS22 7,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS4 2,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS20 8,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
24/07/2019,LS6 3,ALARM,OutofHours ,OutofHours 
24/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS14 6,SHOUTING,OutofHours ,OutofHours 
24/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS10 3,DOG BARKING,OutofHours ,OutofHours 
24/07/2019,,PARTY,OutofHours ,OutofHours 
24/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS6 3,ALARM,OutofHours ,OutofHours 
24/07/2019,LS16 5,DOG BARKING,OutofHours ,OutofHours 
24/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
24/07/2019,LS7 4,PARTY,OutofHours ,OutofHours 
24/07/2019,LS12 5,SHOUTING,OutofHours ,OutofHours 
24/07/2019,LS27 9,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
24/07/2019,LS12 3 ,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS23 6,SHOUTING,OutofHours ,OutofHours 
25/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS12 5,SHOUTING,OutofHours ,OutofHours 
25/07/2019,LS12 5,SHOUTING,OutofHours ,OutofHours 
25/07/2019,LS11 0,SHOUTING,OutofHours ,OutofHours 
25/07/2019,,,OutofHours ,OutofHours 
25/07/2019,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS8 2,DOG BARKING,OutofHours ,OutofHours 
25/07/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/07/2019,LS14 6,PARTY,OutofHours ,OutofHours 
25/07/2019,LS23 6,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS12 4,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
25/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
25/07/2019,,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS12 2,PARTY,OutofHours ,OutofHours 
25/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS5 2,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS14 2,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS6 1,ALARM,OutofHours ,OutofHours 
25/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
25/07/2019,LS27 9,PARTY,OutofHours ,OutofHours 
26/07/2019,,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS10 4,,OutofHours ,OutofHours 
26/07/2019,LS13 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS13 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS12 2,SHOUTING,OutofHours ,OutofHours 
26/07/2019,LS11 9,SHOUTING,OutofHours ,OutofHours 
26/07/2019,LS11 9,SHOUTING,OutofHours ,OutofHours 
26/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS12 1,MUSIC,OutofHours ,OutofHours 
26/07/2019,,,OutofHours ,OutofHours 
26/07/2019,LS13 4,SHOUTING,OutofHours ,OutofHours 
26/07/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS7 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
26/07/2019,LS14 1,ALARM,OutofHours ,OutofHours 
26/07/2019,LS6 3,PARTY,OutofHours ,OutofHours 
26/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS13 4,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
26/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS8 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
26/07/2019,LS12 4,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS14 5,PARTY,OutofHours ,OutofHours 
26/07/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS11 5,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
26/07/2019,LS16 7,SHOUTING,OutofHours ,OutofHours 
27/07/2019,LS7 3,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS14 2,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS6 4,SHOUTING,OutofHours ,OutofHours 
27/07/2019,LS5 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/07/2019,LS10 4,PARTY,OutofHours ,OutofHours 
27/07/2019,LS12 5,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS27 8,PARTY,OutofHours ,OutofHours 
27/07/2019,LS12 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS20 8,OTHER,OutofHours ,OutofHours 
27/07/2019,LS6 3,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS6 4,SHOUTING,OutofHours ,OutofHours 
27/07/2019,LS8 2,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS10 1,TV,OutofHours ,OutofHours 
27/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS17 5,DOG BARKING,OutofHours ,OutofHours 
27/07/2019,LS8 1,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
27/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS6 1,ALARM,OutofHours ,OutofHours 
27/07/2019,LS10 1,TV,OutofHours ,OutofHours 
27/07/2019,LS15 0,PARTY,OutofHours ,OutofHours 
27/07/2019,LS26 0,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS13 4,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS15 8,DOG BARKING,OutofHours ,OutofHours 
27/07/2019,LS11 8,PARTY,OutofHours ,OutofHours 
27/07/2019,LS16 7,DOG BARKING,OutofHours ,OutofHours 
27/07/2019,LS15 0,PARTY,OutofHours ,OutofHours 
27/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS7 4,PARTY,OutofHours ,OutofHours 
27/07/2019,LS7 4,PARTY,OutofHours ,OutofHours 
27/07/2019,LS17 7,ALARM,OutofHours ,OutofHours 
27/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
27/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS10 2,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS7 4,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS26 0,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/07/2019,LS20 8,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS7 4,PARTY,OutofHours ,OutofHours 
28/07/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS6 3,SHOUTING,OutofHours ,OutofHours 
28/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS5 3,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/07/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS11 8,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/07/2019,LS6 1,ALARM,OutofHours ,OutofHours 
28/07/2019,LS17 6,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS10 4,PARTY,OutofHours ,OutofHours 
28/07/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/07/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS11 9,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
28/07/2019,LS14 6,PARTY,OutofHours ,OutofHours 
28/07/2019,LS12 4,MUSIC,OutofHours ,OutofHours 
28/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
29/07/2019,BD11 1,OTHER,OutofHours ,OutofHours 
29/07/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS13 3,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS16 5,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS10 4,PARTY,OutofHours ,OutofHours 
29/07/2019,LS13 3,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS16 5,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS15 4,DOG BARKING,OutofHours ,OutofHours 
29/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS13 3,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS12 2,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS10 4,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS16 5,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS10 4,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS8 2,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS11 7,DOG BARKING,OutofHours ,OutofHours 
29/07/2019,LS13 3,SHOUTING,OutofHours ,OutofHours 
29/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
29/07/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
30/07/2019,LS6 2,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS12 3,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS8 3,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS12 3,PARTY,OutofHours ,OutofHours 
30/07/2019,LS12 4,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS13 3,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS12 3,PARTY,OutofHours ,OutofHours 
30/07/2019,LS27 7,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS3 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,BD11 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS28 7,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS15 8,DOG BARKING,OutofHours ,OutofHours 
30/07/2019,BD11 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS14 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,BD11 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
30/07/2019,BD11 1,DOG BARKING,OutofHours ,OutofHours 
30/07/2019,LS6 1,PARTY,OutofHours ,OutofHours 
30/07/2019,LS21 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS8 1,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS9 7,MUSIC,OutofHours ,OutofHours 
30/07/2019,LS17 5,SHOUTING,OutofHours ,OutofHours 
30/07/2019,LS21 1,MUSIC,OutofHours ,OutofHours 
31/07/2019,LS13 2,DOG BARKING,OutofHours ,OutofHours 
31/07/2019,LS25 7,,OutofHours ,OutofHours 
31/07/2019,LS28 6 ,TV,OutofHours ,OutofHours 
31/07/2019,LS17 8,BANGING ON WALLS/CEILING/FLOOR,OutofHours ,OutofHours 
31/07/2019,LS9 6,MUSIC,OutofHours ,OutofHours 
31/07/2019,LS15 7,MUSIC,OutofHours ,OutofHours 
31/07/2019,LS9 8,OTHER,OutofHours ,OutofHours 
31/07/2019,LS12 3,DOG BARKING,OutofHours ,OutofHours 
31/07/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
31/07/2019,LS10 4,MUSIC,OutofHours ,OutofHours 
31/07/2019,LS15 4,DOG BARKING,OutofHours ,OutofHours 
31/07/2019,LS13 1,TV,OutofHours ,OutofHours 
31/07/2019,LS8 4,NOISE ASSOCIATED WITH LICENSED PREMISES,OutofHours ,OutofHours 
31/07/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
31/07/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
31/07/2019,LS6 1,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS27 9,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS7 2,SHOUTING,OutofHours ,OutofHours 
01/08/2019,LS28 7,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS9 6,SHOUTING,OutofHours ,OutofHours 
01/08/2019,LS13 2,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS14 6,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS26 0,OTHER,OutofHours ,OutofHours 
01/08/2019,LS17 7,MUSIC,OutofHours ,OutofHours 
01/08/2019,BD11 1,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS14 5,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS8 3,SHOUTING,OutofHours ,OutofHours 
01/08/2019,LS10 3,MUSIC,OutofHours ,OutofHours 
01/08/2019,LS8 5,SHOUTING,OutofHours ,OutofHours 
01/08/2019,LS8 5,MUSIC,OutofHours ,OutofHours 
01/08/2019,BD11 1,MUSIC,OutofHours ,OutofHours 
