Created1,Caller Postcode,Accused Postcode,Type of Noise Causing a Nuisance,Sr_Num ,Enq Type
05/10/2022,LS14 ,LS14 2,OTHER,Out ofHours,Out ofHours
05/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
05/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
05/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
05/10/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
05/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
05/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
05/10/2022,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
05/10/2022,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
05/10/2022,LS14 ,LS14 5,SHOUTING,Out ofHours,Out ofHours
06/10/2022,LS1 ,LS1 2,BUILDING SITE,Out ofHours,Out ofHours
06/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS17 ,LS17 8,ALARM,Out ofHours,Out ofHours
06/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
06/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS10,LS10 1,PARTY,Out ofHours,Out ofHours
06/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS26 ,LS26 0,DOG BARKING,Out ofHours,Out ofHours
06/10/2022,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
06/10/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS8 ,LS8 R,MUSIC,Out ofHours,Out ofHours
06/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
07/10/2022,LS10 ,LS10 2,DOG BARKING,Out ofHours,Out ofHours
07/10/2022,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS15 ,LS15 0,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
07/10/2022,LS8 ,LS8 4,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS2 ,LS2 7,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS9,LS9 7,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS8 ,LS8 4,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
07/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS4 ,LS4 2,DOG BARKING,Out ofHours,Out ofHours
07/10/2022,LS7 ,LS7 4,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
07/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
08/10/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6,LS6 2,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,BD11 ,BD11 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
08/10/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
08/10/2022,LS7 ,LS7 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS20 ,LS20 9,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS16 ,LS16 7,DOG BARKING,Out ofHours,Out ofHours
08/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS17 ,LS17 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
08/10/2022,LS11 ,LS11 9,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS18 ,LS18 5,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS17 ,LS17 5,OTHER,Out ofHours,Out ofHours
08/10/2022,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS20 ,LS20 9,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS10 ,LS10 3,ALARM,Out ofHours,Out ofHours
08/10/2022,LS28 ,LS28 5,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS17 ,LS17 7,SHOUTING,Out ofHours,Out ofHours
08/10/2022,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,BD11 ,BD11 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
08/10/2022,LS7 ,LS7 2,PARTY,Out ofHours,Out ofHours
08/10/2022,WF3 ,WF3 1,PARTY,Out ofHours,Out ofHours
09/10/2022,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
09/10/2022,LS13 ,LS13 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS12 ,LS12 1,OTHER,Out ofHours,Out ofHours
09/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
09/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS17 ,LS17 5,SHOUTING,Out ofHours,Out ofHours
09/10/2022,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS7 ,LS7 4,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
09/10/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
10/10/2022,LS14 ,LS14 6,OTHER,Out ofHours,Out ofHours
10/10/2022,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
10/10/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
10/10/2022,BD11 ,BD11 1,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
10/10/2022,LS26 ,LS26 0,DOG BARKING,Out ofHours,Out ofHours
10/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
10/10/2022,LS16 ,LS16 5,OTHER,Out ofHours,Out ofHours
10/10/2022,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS16 ,LS16 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS26 ,LS26 0,DOG BARKING,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
11/10/2022,LS27 ,LS27 7,ALARM,Out ofHours,Out ofHours
11/10/2022,LS9 ,LS9 6,TV,Out ofHours,Out ofHours
11/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS18 ,LS18 4,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS2 ,LS2 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
11/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
11/10/2022,LS17 ,LS17 8,ALARM,Out ofHours,Out ofHours
11/10/2022,LS10 ,LS10 5,SHOUTING,Out ofHours,Out ofHours
11/10/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
12/10/2022,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS12 ,LS12 3,ALARM,Out ofHours,Out ofHours
12/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS10 ,LS10 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/10/2022,LS27 ,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS11 ,LS11 9,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS12 ,LS12 3,ALARM,Out ofHours,Out ofHours
12/10/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
12/10/2022,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
12/10/2022,LS9 ,LS9 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/10/2022,LS12 ,LS12 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
12/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
12/10/2022,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS28 ,LS28 7,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 5,ALARM,Out ofHours,Out ofHours
13/10/2022,LS11 ,LS11 9,DIY,Out ofHours,Out ofHours
13/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS10 ,LS10 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
13/10/2022,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS22 ,LS22 6,DOG BARKING,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS27 ,LS27 0,OTHER,Out ofHours,Out ofHours
13/10/2022,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
13/10/2022,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,PARTY,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,PARTY,Out ofHours,Out ofHours
13/10/2022,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
13/10/2022,LS11 ,LS11 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/10/2022,LS6,LS6 3,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS11 ,LS11 5,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
14/10/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS1 ,LS1 2,BUILDING SITE,Out ofHours,Out ofHours
14/10/2022,LS1 ,LS1 2,BUILDING SITE,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
14/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS21 ,LS21 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS9 ,LS9 9,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS26 ,LS26 9,DOG BARKING,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS8 ,LS8 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS9 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS12 ,LS12 4,DOG BARKING,Out ofHours,Out ofHours
14/10/2022,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS26 ,LS26 0,PARTY,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
14/10/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
14/10/2022,LS6,LS6 1,SHOUTING,Out ofHours,Out ofHours
14/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS12 ,LS12 4,DOG BARKING,Out ofHours,Out ofHours
15/10/2022,LS6,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
15/10/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 7,DIY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
15/10/2022,LS26 ,LS26 0,DOG BARKING,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS8 ,LS8 5,PARTY,Out ofHours,Out ofHours
15/10/2022,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS7 ,LS7 4,TV,Out ofHours,Out ofHours
15/10/2022,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS11 ,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/10/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS26 ,LS26 0,DOG BARKING,Out ofHours,Out ofHours
15/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS27 ,LS27 0,DOG BARKING,Out ofHours,Out ofHours
15/10/2022,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS3 ,LS3 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/10/2022,LS1 ,LS1 2,MUSIC,Out ofHours,Out ofHours
15/10/2022,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS12 ,LS12 5,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS8 ,LS8 1,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS10 ,LS10 4,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS11 ,LS11 7,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
16/10/2022,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS12 ,LS12 5,DOG BARKING,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
16/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
16/10/2022,LS9 ,LS9 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
16/10/2022,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
17/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS26 ,LS26 0,DIY,Out ofHours,Out ofHours
17/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS27 ,LS27 0,DIY,Out ofHours,Out ofHours
17/10/2022,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS10 ,LS10 1,TV,Out ofHours,Out ofHours
17/10/2022,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS11 ,LS11 0,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS1 ,LS1 2,OTHER,Out ofHours,Out ofHours
17/10/2022,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS11 ,LS11 0,MUSIC,Out ofHours,Out ofHours
17/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS9 ,LS9 9,SHOUTING,Out ofHours,Out ofHours
18/10/2022,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS6 ,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/10/2022,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS12 ,LS12 5,ALARM,Out ofHours,Out ofHours
18/10/2022,LS13 ,LS13 3,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS10 ,LS10 4,OTHER,Out ofHours,Out ofHours
18/10/2022,LS10 ,LS10 2,SHOUTING,Out ofHours,Out ofHours
18/10/2022,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS22 ,LS22 6,SHOUTING,Out ofHours,Out ofHours
18/10/2022,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS11 ,LS11 0,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS6 ,LS6 4,MUSIC,Out ofHours,Out ofHours
18/10/2022,LS8 ,LS8 4,PARTY,Out ofHours,Out ofHours
